depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
15.080000 107.073688 107.882750 108.537816
15.130000 107.402296 108.181767 108.790326
15.180000 107.778149 108.506531 109.080584
15.230000 108.296318 108.904943 109.578532
15.280000 108.593889 109.283228 109.973439
15.330000 109.087323 109.684240 110.453243
15.380000 109.521483 110.074438 110.987748
15.430000 109.930411 110.501332 111.354487
15.480000 110.283004 110.957572 111.726711
15.530000 110.745185 111.382062 112.227111
15.580000 111.066593 111.803602 112.603264
15.630000 111.468520 112.182619 112.882604
15.680000 111.727286 112.591541 113.153729
15.730000 112.259931 112.986106 113.669048
15.780000 112.530990 113.393050 113.985828
15.830000 112.946264 113.746073 114.460340
15.880000 113.215707 114.129688 114.896347
15.930000 113.706753 114.472118 115.580060
15.980000 113.958706 114.846975 116.083439
16.030000 114.232003 115.284691 116.404773
16.080000 114.380403 115.671296 116.904336
16.130000 114.645846 115.982522 117.367207
16.180000 114.891619 116.277467 117.689748
