depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
1.580000 12.255611 12.436281 12.594011
1.605000 12.369207 12.541847 12.709357
1.630000 12.470549 12.637161 12.818669
1.655000 12.559143 12.741084 12.932968
1.680000 12.632565 12.853372 13.020171
1.705000 12.738959 12.955740 13.160116
1.730000 12.868466 13.067624 13.291281
1.755000 12.998271 13.172175 13.394213
1.780000 13.096561 13.291091 13.501354
1.805000 13.212379 13.393883 13.608229
1.830000 13.315766 13.504026 13.754515
1.855000 13.436733 13.615577 13.864488
1.880000 13.519140 13.730001 13.979278
1.905000 13.608116 13.836917 14.075240
1.930000 13.708654 13.950807 14.183419
1.955000 13.810215 14.047859 14.356708
1.980000 13.901064 14.154764 14.473835
2.005000 14.025697 14.262006 14.602896
2.055000 14.213714 14.476913 14.841642
2.080000 14.324202 14.573329 14.963734
2.105000 14.396944 14.678448 15.084119
2.155000 14.604727 14.868103 15.272171
2.180000 14.745895 14.972600 15.387420
2.205000 14.855050 15.071487 15.475956
2.230000 14.952163 15.181900 15.565962
2.255000 15.102945 15.286819 15.675131
2.280000 15.212606 15.393366 15.764991
2.305000 15.290330 15.494592 15.852866
2.330000 15.397069 15.606972 15.934925
2.355000 15.484593 15.697467 16.032142
2.405000 15.667429 15.857873 16.228694
2.430000 15.767416 15.946269 16.318151
2.455000 15.850517 16.039102 16.402678
2.480000 15.942854 16.134069 16.475336
2.505000 16.039786 16.229054 16.583567
2.530000 16.118602 16.321627 16.688597
2.555000 16.223857 16.422987 16.809869
2.580000 16.326221 16.519569 16.923095
2.605000 16.442198 16.618830 17.013103
2.630000 16.526474 16.730857 17.113759
2.655000 16.634492 16.830224 17.219882
2.680000 16.743497 16.939927 17.345865
2.705000 16.889625 17.069880 17.473668
2.730000 16.994242 17.210576 17.634696
2.755000 17.103811 17.372725 17.791937
2.780000 17.176790 17.504775 17.895200
2.805000 17.301041 17.670650 18.099286
2.830000 17.404858 17.840172 18.358497
2.855000 17.533619 18.000889 18.529877
2.880000 17.686253 18.146502 18.746670
2.905000 17.854212 18.309079 18.903931
2.930000 18.002908 18.486200 19.019751
2.955000 18.157313 18.658568 19.130761
3.005000 18.396478 19.048721 19.582622
3.055000 18.857016 19.426709 19.894996
3.080000 19.067332 19.605220 20.028068
3.105000 19.227528 19.815054 20.245441
3.130000 19.384112 20.013583 20.467709
3.155000 19.615888 20.216401 20.715169
3.180000 19.762070 20.403071 20.949313
3.205000 19.912245 20.617288 21.155083
3.230000 20.075457 20.831200 21.392367
3.255000 20.251810 21.057874 21.593700
3.280000 20.439943 21.269975 21.826203
3.305000 20.643050 21.487750 21.952627
3.330000 20.787359 21.695406 22.189116
3.355000 20.932815 21.888221 22.372746
3.380000 21.100131 22.098568 22.542262
3.405000 21.298217 22.296398 22.719496
3.430000 21.486030 22.473286 22.937016
3.455000 21.660062 22.642665 23.185868
3.480000 21.826999 22.795967 23.330551
3.505000 21.994617 22.959191 23.486605
3.530000 22.102834 23.106840 23.625075
3.580000 22.495016 23.421975 24.020388
3.605000 22.646621 23.561697 24.190923
3.630000 22.817354 23.710617 24.319220
3.730000 23.490822 24.289683 24.926100
3.755000 23.794730 24.422351 25.072667
3.780000 23.965182 24.592569 25.237328
3.805000 24.123013 24.737146 25.321009
3.830000 24.271905 24.902172 25.429688
3.855000 24.413106 25.080013 25.553372
3.880000 24.569328 25.238022 25.710502
3.905000 24.660993 25.343375 25.834448
3.930000 24.772792 25.456439 25.998482
3.955000 24.869326 25.560723 26.171980
3.980000 24.956636 25.648212 26.283185
4.005000 25.141438 25.747058 26.433126
4.130000 25.701010 26.350150 27.062908
4.180000 25.984628 26.629238 27.312356
4.230000 26.281055 26.900669 27.561565
4.280000 26.635635 27.146390 27.940399
4.330000 26.915557 27.461006 28.211945
4.355000 27.010337 27.599741 28.310624
4.380000 27.270351 27.740779 28.439292
4.405000 27.430391 27.893595 28.574743
4.430000 27.628652 28.050867 28.658085
4.455000 27.753442 28.221845 28.776921
4.480000 27.885862 28.385092 28.886658
4.505000 27.978698 28.538528 28.984393
4.530000 28.103812 28.693905 29.087630
4.555000 28.251953 28.841521 29.185343
4.580000 28.434534 28.989038 29.299106
4.605000 28.596727 29.124919 29.425694
4.630000 28.690720 29.262939 29.569645
4.655000 28.834958 29.412960 29.725106
4.680000 28.907828 29.536402 29.827956
4.705000 29.030273 29.642415 30.017850
4.730000 29.176708 29.752694 30.114819
4.755000 29.403366 29.881284 30.236434
4.780000 29.600094 30.003235 30.354922
4.805000 29.716571 30.136616 30.512498
4.830000 29.868251 30.280122 30.693965
4.855000 29.956765 30.447847 30.866865
4.880000 30.002991 30.593431 31.042074
4.905000 30.196231 30.751283 31.275847
4.930000 30.376825 30.896586 31.457713
4.955000 30.544261 31.064253 31.594209
5.005000 30.721907 31.405249 31.936403
5.030000 30.855722 31.567407 32.097609
5.080000 31.102973 31.905298 32.379937
5.105000 31.181060 32.072826 32.502706
5.155000 31.495839 32.346713 32.732917
5.180000 31.611266 32.451358 32.994840
5.205000 31.763280 32.565458 33.224203
5.230000 31.917267 32.701757 33.400940
5.255000 32.090504 32.808133 33.549701
5.305000 32.450267 33.010662 33.856714
5.330000 32.529720 33.115915 33.992255
5.355000 32.674897 33.240762 34.123056
5.405000 32.941282 33.437438 34.293977
5.430000 33.134641 33.560149 34.421945
5.455000 33.323936 33.676577 34.511546
5.480000 33.550057 33.793747 34.641781
5.505000 33.682981 33.942763 34.739712
5.530000 33.802719 34.081723 34.861021
5.555000 33.948117 34.230715 34.970414
5.580000 34.077859 34.379442 35.120522
5.605000 34.229928 34.534574 35.243385
5.630000 34.383911 34.670418 35.353177
5.655000 34.513877 34.832672 35.463442
5.680000 34.600871 34.988299 35.554704
5.705000 34.684166 35.145222 35.706366
5.730000 34.828610 35.316402 35.855689
5.755000 34.969812 35.459367 35.936675
5.780000 35.181273 35.622130 36.050269
5.805000 35.324182 35.794183 36.184778
5.830000 35.451053 35.965577 36.356744
5.855000 35.613023 36.140326 36.617232
5.880000 35.807172 36.342422 36.812333
5.905000 35.928008 36.497460 36.985536
5.930000 36.138076 36.704250 37.116210
5.955000 36.312018 36.904479 37.274746
5.980000 36.607840 37.075322 37.457349
6.005000 36.790205 37.240251 37.597138
6.030000 36.982587 37.407593 37.752858
6.055000 37.139036 37.584272 37.905188
6.080000 37.358641 37.740338 38.068425
6.105000 37.519595 37.902683 38.230930
6.130000 37.663253 38.074327 38.390589
6.155000 37.835658 38.252687 38.607444
6.205000 38.287984 38.666012 39.025686
6.230000 38.438722 38.827083 39.191473
6.255000 38.561428 39.024976 39.324528
6.280000 38.659215 39.171855 39.500962
6.305000 38.816902 39.331737 39.637164
6.330000 38.930304 39.443049 39.775043
6.355000 39.099780 39.565046 39.965290
6.405000 39.366137 39.830154 40.196987
6.455000 39.614091 40.077737 40.498348
6.480000 39.767404 40.211159 40.660652
6.505000 39.870453 40.335624 40.815011
6.530000 39.998076 40.476951 40.960775
6.555000 40.111454 40.629708 41.096127
6.580000 40.241208 40.784259 41.241341
6.605000 40.349406 40.956613 41.404311
6.630000 40.482820 41.123598 41.569824
6.655000 40.609289 41.269553 41.739527
6.680000 40.727198 41.416259 41.861377
6.705000 40.825389 41.587600 42.033971
6.730000 40.948009 41.761890 42.204052
6.755000 41.098363 41.915259 42.350687
6.780000 41.268051 42.081367 42.504327
6.805000 41.436029 42.256818 42.635048
6.830000 41.525627 42.414933 42.778203
6.855000 41.672177 42.573561 42.961048
6.880000 41.795234 42.728469 43.146795
6.905000 41.967429 42.866679 43.317945
6.930000 42.131828 43.010865 43.413141
6.955000 42.323622 43.168328 43.509378
6.980000 42.439234 43.311780 43.606446
7.005000 42.569548 43.452796 43.705294
7.030000 42.759072 43.606825 43.822963
7.055000 42.947951 43.730756 43.925685
7.080000 43.078569 43.845540 44.061045
7.105000 43.230396 43.952941 44.147106
7.130000 43.357688 44.058265 44.257557
7.155000 43.516476 44.164443 44.391147
7.180000 43.640308 44.277170 44.506697
7.205000 43.749527 44.379403 44.630530
7.230000 44.017795 44.483179 44.726908
7.255000 44.185381 44.594570 44.920236
7.280000 44.314233 44.713361 45.102319
7.305000 44.495216 44.823753 45.268830
7.330000 44.629968 44.942713 45.435390
7.355000 44.784007 45.051154 45.591940
7.380000 44.907420 45.162628 45.684715
7.405000 45.042554 45.269918 45.854849
7.430000 45.155183 45.395928 46.021448
7.455000 45.257552 45.547388 46.192110
7.480000 45.374139 45.673630 46.378413
7.505000 45.516293 45.830937 46.511432
7.530000 45.611588 45.984956 46.696464
7.555000 45.761705 46.153510 46.840582
7.580000 45.871507 46.336405 46.993888
7.605000 46.011054 46.463533 47.142064
7.630000 46.108291 46.624355 47.297056
7.655000 46.251494 46.802018 47.479906
7.680000 46.401293 46.987258 47.604466
7.755000 47.023856 47.619470 48.198821
7.780000 47.215152 47.794694 48.378819
7.830000 47.613832 48.157555 48.617427
7.855000 47.715714 48.319183 48.744205
7.880000 47.908696 48.474849 48.862787
7.905000 48.033089 48.639095 49.002480
7.930000 48.164403 48.807642 49.175352
7.955000 48.381995 48.969297 49.340881
7.980000 48.516713 49.111425 49.501373
8.005000 48.604869 49.258657 49.632383
8.055000 48.856223 49.584832 49.871948
8.080000 48.958823 49.701543 49.988243
8.105000 49.085396 49.831041 50.114368
8.130000 49.164201 49.958241 50.210074
8.155000 49.280295 50.081963 50.333920
8.180000 49.398970 50.183055 50.462730
8.205000 49.489921 50.308296 50.607903
8.230000 49.632200 50.420911 50.741446
8.255000 49.835993 50.544107 50.843696
8.280000 49.965104 50.665652 50.980252
8.305000 50.170252 50.769219 51.093024
8.330000 50.264089 50.869039 51.204346
8.355000 50.435009 50.974694 51.351901
8.380000 50.564025 51.108762 51.519580
8.405000 50.715430 51.241377 51.664887
8.430000 50.846112 51.369166 51.785107
8.455000 50.964013 51.480843 51.887667
8.480000 51.092858 51.596861 52.111555
8.505000 51.222559 51.702799 52.173780
8.530000 51.348044 51.804936 52.330869
8.555000 51.492954 51.902677 52.446919
8.580000 51.568679 52.017588 52.617758
8.605000 51.659982 52.118007 52.801531
8.630000 51.761951 52.229307 52.911014
8.655000 51.866042 52.345724 53.038368
8.680000 52.007081 52.478654 53.198625
8.705000 52.086924 52.610282 53.413169
8.730000 52.225800 52.752440 53.604425
8.755000 52.365264 52.883030 53.668146
8.780000 52.505206 53.051883 53.978290
8.805000 52.669210 53.195263 54.203975
8.830000 52.781434 53.342887 54.329552
8.855000 52.916456 53.508935 54.436960
8.880000 53.039639 53.666670 54.707488
8.905000 53.163187 53.807661 54.909627
8.930000 53.320403 53.920036 55.076412
8.955000 53.495282 54.044027 55.273014
8.980000 53.634550 54.171179 55.499597
9.005000 53.779488 54.315395 55.718737
9.030000 53.927649 54.454826 55.849976
9.055000 54.026456 54.589048 56.035535
9.080000 54.161472 54.728369 56.156171
9.105000 54.291481 54.883342 56.367961
9.130000 54.417989 55.033539 56.497838
9.155000 54.549740 55.168867 56.692721
9.180000 54.697572 55.340192 56.917558
9.205000 54.840027 55.446107 57.026600
9.230000 54.942893 55.610286 57.092688
9.255000 55.083879 55.787649 57.213890
9.280000 55.204506 55.950212 57.357451
9.305000 55.345261 56.122022 57.477022
9.330000 55.417528 56.272425 57.607633
9.355000 55.562769 56.423038 57.695438
9.380000 55.717049 56.587485 57.766809
9.405000 55.837738 56.750906 57.959906
9.430000 56.041331 56.900213 58.112942
9.455000 56.121762 57.058232 58.214117
9.480000 56.211437 57.242918 58.383510
9.505000 56.338721 57.382671 58.540981
9.530000 56.459899 57.532752 58.660787
9.555000 56.549193 57.682789 58.802912
