depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
3.280000 11.975671 12.413880 12.995314
3.290000 11.996076 12.433990 13.016656
3.300000 12.016284 12.454100 13.037998
3.310000 12.036021 12.474245 13.059340
3.320000 12.055758 12.496182 13.080682
3.330000 12.075580 12.516465 13.102468
3.340000 12.097329 12.536390 13.125406
3.350000 12.119078 12.556475 13.150316
3.360000 12.140827 12.577801 13.175226
3.370000 12.161569 12.598061 13.200135
3.380000 12.181252 12.618924 13.224532
3.390000 12.199163 12.640917 13.249527
3.400000 12.217049 12.659454 13.273586
3.410000 12.227446 12.675919 13.289188
3.420000 12.237985 12.689571 13.306054
3.430000 12.252262 12.699840 13.314251
3.440000 12.268202 12.709511 13.321456
3.450000 12.281578 12.720234 13.328660
3.460000 12.292746 12.731484 13.337581
3.470000 12.304062 12.742304 13.346670
3.480000 12.315808 12.755025 13.355759
3.490000 12.327553 12.766512 13.364434
3.500000 12.339298 12.778134 13.371152
3.510000 12.351043 12.788951 13.377772
3.520000 12.362788 12.800179 13.385634
3.530000 12.374533 12.810973 13.393429
3.540000 12.386278 12.821350 13.400899
3.550000 12.398023 12.832533 13.409089
3.560000 12.411909 12.843109 13.418450
3.570000 12.427839 12.852691 13.428564
3.580000 12.443769 12.863150 13.438678
3.590000 12.456200 12.873622 13.448792
3.600000 12.468350 12.884094 13.458763
3.610000 12.480500 12.894567 13.468102
3.620000 12.492650 12.905039 13.477441
3.630000 12.504800 12.915511 13.486946
3.640000 12.516949 12.926226 13.497092
3.650000 12.529099 12.937072 13.507239
3.660000 12.541249 12.948624 13.517233
3.670000 12.553399 12.959921 13.527127
3.680000 12.565549 12.971092 13.537020
3.690000 12.577699 12.982919 13.546914
3.700000 12.589849 12.996582 13.556727
3.710000 12.599025 13.007133 13.566525
3.720000 12.608132 13.017590 13.576322
3.730000 12.617776 13.028047 13.586119
3.740000 12.629780 13.038712 13.595917
3.750000 12.641783 13.049719 13.605714
3.760000 12.653787 13.060725 13.615511
3.770000 12.665790 13.071732 13.625309
3.780000 12.677794 13.082775 13.635106
3.790000 12.689797 13.094042 13.644904
3.800000 12.701801 13.105308 13.654701
3.810000 12.713804 13.116575 13.664498
3.820000 12.725808 13.127841 13.674296
3.830000 12.737811 13.139108 13.684093
3.840000 12.749815 13.150374 13.693890
3.850000 12.761133 13.161640 13.703688
3.860000 12.770971 13.174335 13.713522
3.870000 12.782667 13.185244 13.723597
3.880000 12.795007 13.196154 13.733673
3.890000 12.807348 13.207063 13.743748
3.900000 12.819538 13.217973 13.753824
3.910000 12.831550 13.230554 13.763900
3.920000 12.843561 13.244284 13.773975
3.930000 12.855573 13.255474 13.784051
3.940000 12.867585 13.268982 13.794127
3.950000 12.879596 13.278482 13.804144
3.960000 12.891608 13.289497 13.814037
3.970000 12.903619 13.302204 13.823931
3.980000 12.915631 13.319161 13.833824
3.990000 12.927642 13.333350 13.843718
4.000000 12.938845 13.349048 13.853611
4.010000 12.948879 13.360038 13.862067
4.020000 12.958692 13.366244 13.867493
4.030000 12.967998 13.371834 13.872019
4.040000 12.976934 13.379071 13.876545
4.050000 12.985869 13.387607 13.881072
4.060000 12.994804 13.399368 13.885598
4.070000 13.003740 13.411408 13.890124
4.080000 13.012675 13.419835 13.895113
4.090000 13.021611 13.428704 13.900102
4.100000 13.030546 13.439312 13.905091
4.110000 13.040360 13.449660 13.910081
4.120000 13.052046 13.462529 13.915070
4.130000 13.063731 13.473284 13.920060
4.140000 13.075416 13.485562 13.925049
4.150000 13.086729 13.496867 13.930038
4.160000 13.096479 13.506638 13.935028
4.170000 13.106228 13.514125 13.940683
4.180000 13.115977 13.522590 13.948284
4.190000 13.125726 13.535069 13.955885
4.200000 13.135475 13.547951 13.963487
4.210000 13.145225 13.559436 13.971088
4.220000 13.154974 13.569917 13.978689
4.230000 13.164763 13.579300 13.986724
4.240000 13.174576 13.586035 13.996108
4.250000 13.184389 13.593360 14.005493
4.260000 13.194202 13.601203 14.014877
4.270000 13.204015 13.611189 14.024262
4.280000 13.213828 13.624545 14.033646
4.290000 13.223641 13.635137 14.043030
4.300000 13.233454 13.645672 14.052415
4.310000 13.243267 13.656207 14.061799
4.320000 13.253080 13.666741 14.071184
4.330000 13.262893 13.675238 14.080568
4.340000 13.272706 13.683367 14.089953
4.350000 13.282519 13.691496 14.099337
4.360000 13.292332 13.700669 14.108722
4.370000 13.302145 13.710389 14.118843
4.380000 13.311958 13.720109 14.130241
4.390000 13.321771 13.729829 14.141639
4.400000 13.331583 13.739549 14.153038
4.410000 13.342143 13.749350 14.164436
4.420000 13.352821 13.758483 14.175834
4.430000 13.363498 13.767743 14.187232
4.440000 13.374175 13.778455 14.198817
4.450000 13.384852 13.788730 14.210999
4.460000 13.395529 13.801370 14.223180
4.470000 13.405115 13.808563 14.235362
4.480000 13.414018 13.816235 14.247543
4.490000 13.422922 13.827991 14.262838
4.500000 13.431826 13.837450 14.279823
4.510000 13.440729 13.844293 14.293666
4.520000 13.449633 13.853653 14.304838
4.530000 13.458537 13.866048 14.316011
4.540000 13.467440 13.876807 14.327184
4.550000 13.476344 13.887195 14.338357
4.560000 13.485248 13.899637 14.351947
4.570000 13.494151 13.910178 14.366174
4.580000 13.504206 13.917502 14.370712
4.590000 13.514260 13.923058 14.375835
4.600000 13.524314 13.928614 14.380958
4.610000 13.534369 13.935288 14.386082
4.620000 13.543897 13.945763 14.392442
4.630000 13.550697 13.953407 14.399841
4.640000 13.556801 13.962095 14.407241
4.650000 13.562905 13.970694 14.414640
4.660000 13.569009 13.979294 14.420182
4.670000 13.574712 13.989318 14.424291
4.680000 13.580376 14.000644 14.428999
4.690000 13.588670 14.010543 14.433707
4.700000 13.597428 14.018822 14.438415
4.710000 13.606186 14.028266 14.443696
4.720000 13.614944 14.037711 14.449567
4.730000 13.623702 14.045624 14.456418
4.740000 13.632460 14.051679 14.463269
4.750000 13.641218 14.057734 14.470119
4.760000 13.649072 14.065795 14.476970
4.770000 13.656368 14.073262 14.483821
4.780000 13.663665 14.079149 14.490671
4.790000 13.670962 14.085037 14.497522
4.800000 13.678259 14.091109 14.504373
4.810000 13.685556 14.099126 14.511224
4.820000 13.692852 14.104813 14.518074
4.830000 13.700149 14.110990 14.524925
4.840000 13.707446 14.120007 14.531776
4.850000 13.714743 14.129040 14.538626
4.860000 13.722040 14.135866 14.545477
4.870000 13.729336 14.141795 14.552328
4.880000 13.736633 14.151160 14.559178
4.890000 13.743930 14.160524 14.566029
4.900000 13.751227 14.168786 14.572880
4.910000 13.758523 14.174462 14.579731
4.920000 13.765820 14.180644 14.586581
4.930000 13.773117 14.189165 14.593432
4.940000 13.780414 14.196409 14.600283
4.950000 13.787711 14.205604 14.607133
4.960000 13.795007 14.213192 14.613984
4.970000 13.802304 14.220332 14.620835
4.980000 13.809601 14.227219 14.627685
4.990000 13.816898 14.234158 14.634536
5.000000 13.824195 14.240725 14.642340
5.010000 13.831491 14.248137 14.652286
5.020000 13.838788 14.257631 14.662445
5.030000 13.845546 14.267398 14.672605
5.040000 13.851885 14.277164 14.682765
5.050000 13.858225 14.286092 14.692924
5.060000 13.864565 14.295014 14.703084
5.070000 13.870905 14.303936 14.713243
5.080000 13.877245 14.312857 14.723403
5.090000 13.883585 14.321779 14.736135
5.100000 13.889925 14.328493 14.749722
5.110000 13.896265 14.335126 14.763310
5.120000 13.902605 14.342308 14.776897
5.130000 13.908944 14.351110 14.790485
5.140000 13.915284 14.359538 14.804072
5.150000 13.921624 14.368261 14.817660
5.160000 13.927964 14.378312 14.831247
5.170000 13.934304 14.387700 14.845640
5.180000 13.940644 14.397087 14.860937
5.190000 13.946984 14.406341 14.876233
5.200000 13.953324 14.414578 14.888078
5.210000 13.959664 14.422815 14.899185
5.220000 13.966003 14.431052 14.910782
5.230000 13.972343 14.439290 14.921053
5.240000 13.978683 14.447527 14.931324
5.250000 13.985023 14.455764 14.941594
5.260000 13.991363 14.464001 14.951340
5.270000 13.997703 14.471065 14.959188
5.280000 14.004043 14.477604 14.967037
5.290000 14.010383 14.484142 14.974885
5.300000 14.016723 14.490681 14.982733
5.310000 14.023063 14.498503 14.990582
5.320000 14.029402 14.507899 14.998430
5.330000 14.035742 14.516128 15.006278
5.340000 14.042082 14.523681 15.014127
5.350000 14.048422 14.531703 15.021975
5.360000 14.054762 14.539073 15.029824
5.370000 14.061102 14.546713 15.037672
5.380000 14.067442 14.555351 15.045520
5.390000 14.073782 14.563887 15.053369
5.400000 14.080122 14.572360 15.061217
5.410000 14.086461 14.580833 15.070163
5.420000 14.093268 14.589276 15.079524
5.430000 14.100467 14.596928 15.088886
5.440000 14.107666 14.604580 15.098247
5.450000 14.116185 14.612376 15.106048
5.460000 14.126024 14.620939 15.112288
5.470000 14.135863 14.627339 15.118528
5.480000 14.147368 14.633121 15.124769
5.490000 14.159330 14.640027 15.131822
5.500000 14.171293 14.649205 15.139572
5.510000 14.183255 14.660289 15.147322
5.520000 14.195026 14.671162 15.155072
5.530000 14.205407 14.679285 15.162822
5.540000 14.215787 14.685240 15.170571
5.550000 14.226168 14.693570 15.178321
5.560000 14.236548 14.703697 15.186071
5.570000 14.246929 14.714039 15.193821
5.580000 14.255466 14.724381 15.201571
5.590000 14.262922 14.734512 15.209321
5.600000 14.270378 14.741820 15.217071
5.610000 14.277834 14.749128 15.224821
5.620000 14.285290 14.758928 15.232571
5.630000 14.292747 14.767523 15.240321
5.640000 14.300203 14.775894 15.248070
5.650000 14.307659 14.784732 15.255820
5.660000 14.315115 14.794821 15.263570
5.670000 14.323500 14.803482 15.271320
5.680000 14.332530 14.812375 15.279070
5.690000 14.341560 14.820877 15.286820
5.700000 14.350590 14.829149 15.294570
5.710000 14.359620 14.838262 15.302320
5.720000 14.368650 14.847438 15.310070
5.730000 14.377680 14.856615 15.317820
5.740000 14.385044 14.865615 15.325569
5.750000 14.392005 14.873437 15.333319
5.760000 14.398966 14.882269 15.341069
5.770000 14.405927 14.890570 15.350179
5.780000 14.412887 14.898451 15.359388
5.790000 14.419848 14.907338 15.368597
5.800000 14.426809 14.917507 15.377806
5.810000 14.433770 14.928218 15.387015
5.820000 14.440731 14.937206 15.396224
5.830000 14.447692 14.943873 15.405433
5.840000 14.454653 14.949660 15.414642
5.850000 14.461613 14.956804 15.423851
5.860000 14.468574 14.963199 15.431472
5.870000 14.475535 14.971658 15.437267
5.880000 14.482496 14.979526 15.442303
5.890000 14.489457 14.987940 15.445958
5.900000 14.496418 14.995624 15.449613
5.910000 14.503378 15.003014 15.454154
5.920000 14.510339 15.009751 15.460244
5.930000 14.517300 15.017055 15.466877
5.940000 14.524261 15.025241 15.477006
5.950000 14.531222 15.033217 15.487557
5.960000 14.538183 15.041566 15.498108
5.970000 14.545143 15.050785 15.508659
5.980000 14.551829 15.061297 15.518942
5.990000 14.556802 15.070580 15.527172
6.000000 14.561775 15.077690 15.535402
6.010000 14.566748 15.085253 15.543631
6.020000 14.571721 15.097059 15.551861
6.030000 14.576695 15.108450 15.560091
6.040000 14.581668 15.119148 15.568320
6.050000 14.586641 15.126746 15.577749
6.060000 14.591614 15.133576 15.588930
6.070000 14.596587 15.140622 15.600110
6.080000 14.601561 15.148866 15.611291
6.090000 14.606534 15.157070 15.622471
6.100000 14.611507 15.164961 15.633652
6.110000 14.616480 15.172851 15.644832
6.120000 14.621453 15.180742 15.656013
6.130000 14.626427 15.189720 15.667194
6.140000 14.631400 15.200062 15.678374
6.150000 14.636373 15.210404 15.689555
6.160000 14.641346 15.220005 15.701682
6.170000 14.646319 15.228095 15.714783
6.180000 14.651293 15.236185 15.727885
6.190000 14.656266 15.244976 15.740986
6.200000 14.661239 15.256272 15.754087
6.210000 14.666212 15.265079 15.765927
6.220000 14.671185 15.274595 15.777057
6.230000 14.676159 15.282042 15.788186
6.240000 14.681132 15.287746 15.799316
6.250000 14.687760 15.294654 15.810446
6.260000 14.694963 15.303111 15.821575
6.270000 14.702166 15.310921 15.832705
6.280000 14.709369 15.316321 15.842865
6.290000 14.716572 15.322249 15.852878
6.300000 14.723775 15.329470 15.862891
6.310000 14.730978 15.336831 15.872904
6.320000 14.738181 15.346106 15.882917
6.330000 14.747562 15.351269 15.887576
6.340000 14.757490 15.356433 15.892235
6.350000 14.767419 15.362446 15.896894
6.360000 14.777348 15.368623 15.901553
6.370000 14.787276 15.375321 15.906212
6.380000 14.797205 15.383409 15.910870
6.390000 14.807133 15.391038 15.915529
6.400000 14.817062 15.399124 15.920188
6.410000 14.826990 15.405870 15.924847
6.420000 14.836919 15.410981 15.929506
6.430000 14.846848 15.414749 15.934165
6.440000 14.856776 15.418516 15.938823
6.450000 14.866705 15.423732 15.943482
6.460000 14.876633 15.430238 15.948141
6.470000 14.886562 15.436744 15.952800
6.480000 14.894417 15.444134 15.957459
6.490000 14.901936 15.451150 15.962118
6.500000 14.909454 15.458166 15.966776
6.510000 14.916972 15.463187 15.971435
6.520000 14.924491 15.469634 15.976094
6.530000 14.932009 15.477373 15.980753
6.540000 14.939527 15.484559 15.985412
6.550000 14.947046 15.490610 15.992067
6.560000 14.954564 15.495458 15.998962
6.570000 14.962082 15.500608 16.005857
6.580000 14.969601 15.506392 16.012752
6.590000 14.977119 15.512175 16.019647
6.600000 14.984637 15.517268 16.026542
6.610000 14.992155 15.521396 16.033437
6.620000 14.999674 15.527067 16.040339
6.630000 15.007192 15.533638 16.048080
6.640000 15.014710 15.538057 16.053568
6.650000 15.022229 15.542527 16.059057
6.660000 15.027829 15.549472 16.064545
6.670000 15.032379 15.556401 16.070034
6.680000 15.036929 15.560075 16.075522
6.690000 15.041478 15.563750 16.081011
6.700000 15.046028 15.568885 16.086499
6.710000 15.050578 15.575921 16.091988
6.720000 15.055128 15.582957 16.097476
6.730000 15.059678 15.588235 16.103501
6.740000 15.064228 15.595718 16.110161
6.750000 15.068778 15.603158 16.116822
6.760000 15.073328 15.608588 16.123482
6.770000 15.077878 15.614019 16.130142
6.780000 15.082427 15.619449 16.136803
6.790000 15.086977 15.624880 16.143463
6.800000 15.091640 15.630310 16.150123
6.810000 15.098037 15.635741 16.155697
6.820000 15.104435 15.642478 16.160978
6.830000 15.110833 15.649911 16.166411
6.840000 15.117231 15.659336 16.171844
6.850000 15.123629 15.669001 16.177277
6.860000 15.130026 15.678307 16.182710
6.870000 15.136424 15.684357 16.188143
6.880000 15.142822 15.689990 16.193576
