age(kyr) mean(permil) sigma(permil)
37.200000 4.514680 0.246389
37.300000 4.514112 0.248884
37.400000 4.513544 0.251338
37.500000 4.512977 0.253749
37.600000 4.512411 0.256116
37.700000 4.511845 0.258439
37.800000 4.511280 0.260720
37.900000 4.510715 0.262962
38.000000 4.510151 0.265168
38.100000 4.509588 0.267341
38.200000 4.509025 0.269482
38.300000 4.508463 0.271592
38.400000 4.507902 0.273673
38.500000 4.507341 0.275727
38.600000 4.506781 0.277754
38.700000 4.506221 0.279755
38.800000 4.505662 0.281732
38.900000 4.505104 0.283686
39.000000 4.504546 0.285619
39.100000 4.503989 0.287531
39.200000 4.503433 0.289424
39.300000 4.502877 0.291300
39.400000 4.502321 0.293159
39.500000 4.501767 0.295003
39.600000 4.501213 0.296832
39.700000 4.500659 0.298646
39.800000 4.500106 0.300447
39.900000 4.499554 0.302235
40.000000 4.499003 0.304009
