depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
11.430000 83.595688 84.455872 85.287007
11.480000 83.849374 84.707140 85.522183
11.530000 84.092444 84.948722 85.805673
11.580000 84.336024 85.209053 86.042764
11.630000 84.598905 85.461313 86.295385
11.680000 84.882888 85.719771 86.611182
11.730000 85.187999 85.983156 86.907398
11.780000 85.433610 86.233017 87.213916
11.830000 85.742020 86.501629 87.508223
11.880000 86.034879 86.802366 87.906014
11.930000 86.308057 87.089885 88.216323
11.980000 86.598199 87.417795 88.517794
12.030000 86.888865 87.737375 88.837236
12.080000 87.140283 88.099439 89.171568
12.130000 87.428824 88.434254 89.510023
12.180000 87.672238 88.763309 89.838855
12.230000 88.003764 89.075720 90.191690
12.280000 88.271883 89.420662 90.565947
12.330000 88.574205 89.746068 91.004662
12.380000 88.886564 90.079821 91.419507
12.430000 89.154832 90.435722 91.785967
12.480000 89.469199 90.783922 92.250571
12.530000 89.825600 91.113603 92.674774
12.580000 90.137278 91.433409 93.098172
12.630000 90.441258 91.748341 93.530819
12.680000 90.743260 92.102669 93.965932
12.730000 91.047559 92.425004 94.359358
12.780000 91.372282 92.722791 94.763973
12.830000 91.776531 93.090421 95.131149
12.880000 92.107731 93.477540 95.436509
12.930000 92.387253 93.870609 95.817066
12.980000 92.767522 94.205749 96.227029
13.030000 93.090404 94.579452 96.475605
13.080000 93.443886 94.983259 96.814729
13.130000 93.822719 95.358583 97.123399
13.180000 94.159388 95.741213 97.367888
13.230000 94.499101 96.080449 97.743095
13.280000 94.910078 96.450247 98.094787
13.330000 95.239888 96.828473 98.392434
13.380000 95.611254 97.160159 98.708767
13.430000 95.894409 97.529791 99.040776
13.480000 96.195126 97.862688 99.385209
13.530000 96.555530 98.190910 99.685898
13.580000 96.912968 98.498314 100.021534
13.630000 97.203035 98.824891 100.316209
13.680000 97.562313 99.160532 100.608722
13.730000 97.924232 99.453290 100.873623
13.780000 98.296533 99.762212 101.091414
13.830000 98.629302 100.067509 101.413797
13.880000 98.904555 100.403999 101.657629
13.930000 99.290622 100.727818 101.949174
13.980000 99.589002 101.053809 102.252272
14.030000 99.969848 101.379360 102.559903
14.080000 100.434442 101.703497 102.782120
14.130000 100.764612 102.021467 103.067311
14.180000 101.094284 102.328797 103.381426
14.230000 101.376878 102.685812 103.645977
14.280000 101.691997 103.030808 103.933876
14.330000 102.103398 103.343979 104.206037
14.380000 102.460760 103.657499 104.506085
14.430000 102.840603 103.977465 104.808394
14.480000 103.223628 104.295210 105.093543
14.530000 103.633739 104.626206 105.384228
14.580000 104.069360 104.946281 105.759199
14.630000 104.396418 105.230095 106.088196
14.680000 104.666024 105.532930 106.404431
14.730000 104.986303 105.808572 106.668113
14.780000 105.261472 106.134993 106.971222
14.830000 105.598214 106.419056 107.253038
14.880000 105.860630 106.716309 107.562694
14.930000 106.156467 107.022090 107.877302
14.980000 106.475885 107.324659 108.173131
15.030000 106.777715 107.627837 108.492681
15.080000 107.108345 107.922129 108.752154
15.130000 107.435355 108.219377 109.098500
15.180000 107.750245 108.530974 109.417525
15.230000 108.091259 108.851695 109.779583
15.280000 108.400731 109.196683 110.171477
15.330000 108.678762 109.564167 110.565581
15.380000 109.004247 109.924518 110.977611
15.430000 109.385366 110.290647 111.326697
15.480000 109.680517 110.680778 111.692722
15.530000 110.038754 111.056944 112.047169
15.580000 110.321351 111.433197 112.351065
15.630000 110.695444 111.803165 112.645078
15.680000 111.032346 112.125875 112.985822
15.730000 111.361833 112.447142 113.332584
15.780000 111.743697 112.765130 113.707898
15.830000 112.114371 113.074515 114.107995
15.880000 112.416803 113.406026 114.461099
15.930000 112.688964 113.730776 114.827684
15.980000 112.996405 114.032014 115.209756
16.030000 113.323668 114.330230 115.607598
16.080000 113.540049 114.658005 116.001144
16.130000 113.830857 114.972366 116.335288
16.180000 114.054711 115.289194 116.703351
