depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
4.955000 30.000024 30.645582 31.522077
5.005000 30.238794 30.965053 31.880333
5.030000 30.384372 31.112046 32.018296
5.080000 30.675813 31.404870 32.383281
5.105000 30.794646 31.548345 32.535945
5.155000 31.100645 31.838436 32.858792
5.180000 31.254631 31.983902 33.008911
5.205000 31.382471 32.134447 33.139935
5.230000 31.546214 32.285052 33.279610
5.255000 31.665177 32.438961 33.402368
5.305000 31.974521 32.754986 33.676050
5.330000 32.121666 32.912534 33.813749
5.355000 32.275156 33.067691 33.911176
5.405000 32.585866 33.420406 34.186849
5.430000 32.719710 33.576938 34.327234
5.455000 32.909416 33.747506 34.439971
5.480000 33.034633 33.892118 34.555785
5.505000 33.225363 34.049959 34.712208
5.530000 33.375016 34.212205 34.911566
5.555000 33.549057 34.382071 35.057197
5.580000 33.674930 34.537033 35.170354
5.605000 33.853862 34.697500 35.354439
5.630000 33.986999 34.844813 35.522159
5.655000 34.177475 35.007642 35.659064
5.680000 34.310093 35.171911 35.817853
5.705000 34.480700 35.323958 35.957988
5.730000 34.640973 35.486343 36.079576
5.755000 34.786387 35.636968 36.213647
5.780000 34.923805 35.788179 36.369115
5.805000 35.096569 35.933944 36.524621
5.830000 35.285905 36.078545 36.652863
5.855000 35.418135 36.247143 36.796923
5.880000 35.576684 36.421188 36.999611
5.905000 35.733462 36.602068 37.137166
5.930000 35.876836 36.768651 37.328305
5.955000 36.095455 36.951575 37.499905
5.980000 36.256678 37.127226 37.662115
6.005000 36.374871 37.301482 37.865790
6.030000 36.528738 37.484455 38.027617
6.055000 36.722336 37.657449 38.230403
6.080000 36.911242 37.836083 38.397590
6.105000 37.118378 38.008357 38.576041
6.130000 37.315945 38.175172 38.735001
6.155000 37.524793 38.351636 38.894451
6.205000 37.904007 38.689640 39.307453
6.230000 38.087257 38.847785 39.509767
6.255000 38.252295 39.020605 39.662570
6.280000 38.410951 39.196702 39.831985
6.305000 38.631183 39.362409 39.944278
6.330000 38.769269 39.535960 40.114213
6.355000 38.910649 39.704584 40.257023
6.405000 39.223158 40.034701 40.567638
6.455000 39.564431 40.354600 40.871862
6.480000 39.693444 40.508968 41.015501
6.505000 39.828199 40.655797 41.180736
6.530000 39.978584 40.809542 41.338109
6.555000 40.125714 40.959727 41.499156
6.580000 40.230962 41.109181 41.638461
6.605000 40.351710 41.259406 41.807388
6.630000 40.511620 41.429187 41.971640
6.655000 40.659794 41.589350 42.122442
6.680000 40.764239 41.764119 42.312088
6.705000 40.893107 41.933349 42.526392
6.730000 41.064552 42.096710 42.694022
6.755000 41.182940 42.261496 42.873146
6.780000 41.414459 42.420594 43.073967
6.805000 41.594492 42.596579 43.304417
6.830000 41.776668 42.765434 43.472862
6.855000 41.967876 42.948758 43.633496
6.880000 42.123721 43.129139 43.811644
6.905000 42.287339 43.307843 43.983986
6.930000 42.430994 43.487906 44.171119
6.955000 42.588510 43.662415 44.296760
6.980000 42.761812 43.822853 44.448616
7.005000 42.945417 43.964801 44.593994
7.030000 43.108054 44.110833 44.724345
7.055000 43.258977 44.232475 44.854137
7.080000 43.410322 44.357706 44.992185
7.105000 43.563767 44.483875 45.128537
7.130000 43.719285 44.595608 45.249167
7.155000 43.900594 44.712669 45.368119
7.180000 44.050650 44.824549 45.519369
7.205000 44.207578 44.924989 45.647128
7.230000 44.329372 45.053990 45.797351
7.255000 44.448144 45.176704 45.945572
7.280000 44.574386 45.292985 46.075382
7.305000 44.692561 45.403619 46.224530
7.330000 44.816069 45.528567 46.386086
7.355000 44.948196 45.669649 46.560864
7.380000 45.068723 45.803227 46.739962
7.405000 45.192269 45.946241 46.876879
7.430000 45.317936 46.091865 47.011531
7.455000 45.468828 46.235923 47.155383
7.480000 45.602178 46.398193 47.289110
7.505000 45.743667 46.572738 47.436312
7.530000 45.880950 46.737860 47.535537
7.555000 45.988977 46.910381 47.702805
7.580000 46.141052 47.065448 47.825280
7.605000 46.277368 47.195723 47.945281
7.630000 46.423029 47.330395 48.097249
7.655000 46.544578 47.474603 48.224295
7.680000 46.671900 47.608346 48.339975
7.755000 46.988441 48.015055 48.781581
7.780000 47.102906 48.162228 48.915376
7.830000 47.310163 48.439045 49.185132
7.855000 47.429364 48.574894 49.292878
7.880000 47.530423 48.710003 49.443579
7.905000 47.640438 48.855643 49.570083
7.930000 47.737886 48.980535 49.710105
7.955000 47.848082 49.104321 49.851120
7.980000 47.943851 49.240875 50.003067
8.005000 48.050992 49.376697 50.194266
8.055000 48.241086 49.639784 50.520198
8.080000 48.349074 49.775633 50.673167
8.105000 48.437754 49.933847 50.798492
8.130000 48.536058 50.061699 50.917417
8.155000 48.640945 50.202755 51.049414
8.180000 48.749466 50.334653 51.170968
8.205000 48.851477 50.513697 51.285739
8.230000 48.978608 50.655558 51.388787
8.255000 49.086973 50.806693 51.500651
8.280000 49.188147 50.908595 51.619664
8.305000 49.290294 51.042656 51.763540
8.330000 49.367968 51.161254 51.894442
8.355000 49.518798 51.295340 52.019594
8.380000 49.633983 51.414535 52.136722
8.405000 49.738286 51.557708 52.279508
8.430000 49.846307 51.673522 52.426964
8.455000 49.979935 51.794158 52.577388
8.480000 50.117560 51.949657 52.717282
8.505000 50.248184 52.084523 52.875696
8.530000 50.380352 52.203358 53.036381
8.555000 50.543724 52.327868 53.173118
8.580000 50.664858 52.473949 53.295562
8.605000 50.780841 52.602702 53.418459
8.630000 50.902519 52.723914 53.607886
8.655000 51.050462 52.849062 53.761742
8.680000 51.149311 52.987971 53.895773
8.705000 51.274342 53.126535 54.053234
8.730000 51.389526 53.296327 54.180991
8.755000 51.539992 53.463213 54.333326
8.780000 51.677668 53.604457 54.489492
8.805000 51.800766 53.762257 54.609886
8.830000 51.926576 53.913269 54.747751
8.855000 52.068044 54.074619 54.888226
8.880000 52.192242 54.240431 55.046933
8.905000 52.308606 54.382460 55.187188
8.930000 52.431374 54.542388 55.331104
8.955000 52.544707 54.702235 55.505001
8.980000 52.689386 54.841897 55.624061
9.005000 52.840498 54.989846 55.777874
9.030000 52.983424 55.126314 55.921393
9.055000 53.138527 55.270283 56.094543
9.080000 53.274644 55.408144 56.262041
9.105000 53.422595 55.569848 56.454083
9.130000 53.538070 55.721296 56.576073
9.155000 53.663283 55.869299 56.737987
9.180000 53.798855 56.017992 56.849488
9.205000 53.910794 56.175626 56.973030
9.230000 54.033563 56.334015 57.147041
9.255000 54.152801 56.466198 57.323573
9.280000 54.263889 56.611844 57.496893
9.305000 54.386845 56.758443 57.646430
9.330000 54.507239 56.892782 57.753495
9.355000 54.628718 57.019887 57.882205
9.380000 54.754381 57.146401 58.011249
9.405000 54.891254 57.262089 58.136327
9.430000 55.004695 57.392362 58.286834
9.455000 55.128725 57.511126 58.426774
9.480000 55.237982 57.616845 58.538910
9.505000 55.352249 57.741176 58.695170
9.530000 55.479284 57.857176 58.834581
9.555000 55.600398 57.983502 58.965673
