age(kyr) mean(permil) sigma(permil)
47.900000 4.446986 0.111129
48.000000 4.461741 0.111344
48.100000 4.476630 0.111265
48.200000 4.490777 0.111367
48.300000 4.504201 0.111502
48.400000 4.516584 0.111800
48.500000 4.528038 0.112012
48.600000 4.538885 0.111531
48.700000 4.548800 0.111038
48.800000 4.558048 0.109856
48.900000 4.566325 0.108269
49.000000 4.573417 0.106974
49.100000 4.579271 0.105802
49.200000 4.584045 0.104531
49.300000 4.587592 0.103667
49.400000 4.590091 0.102740
49.500000 4.591376 0.102532
49.600000 4.591698 0.102410
49.700000 4.591084 0.102477
49.800000 4.589624 0.102585
49.900000 4.587384 0.102578
50.000000 4.584355 0.102746
50.100000 4.580634 0.102623
50.200000 4.576171 0.102823
50.300000 4.571040 0.103035
50.400000 4.565272 0.103255
50.500000 4.558897 0.103480
50.600000 4.551951 0.103707
50.700000 4.544481 0.103934
50.800000 4.536541 0.104163
50.900000 4.528193 0.104398
51.000000 4.519499 0.104643
51.100000 4.510525 0.104899
51.200000 4.501324 0.105164
51.300000 4.491936 0.105428
51.400000 4.482393 0.105683
51.500000 4.472740 0.105916
51.600000 4.463033 0.106119
51.700000 4.453342 0.106282
51.800000 4.443740 0.106399
51.900000 4.434300 0.106467
52.000000 4.425080 0.106484
52.100000 4.416125 0.106450
52.200000 4.407471 0.106364
52.300000 4.399147 0.106227
52.400000 4.391177 0.106046
52.500000 4.383581 0.105832
52.600000 4.376389 0.105596
52.700000 4.369641 0.105352
52.800000 4.363387 0.105108
52.900000 4.357685 0.104871
53.000000 4.352604 0.104643
53.100000 4.348211 0.104426
53.200000 4.344568 0.104221
53.300000 4.341735 0.104031
53.400000 4.339765 0.103864
53.500000 4.338700 0.103731
53.600000 4.338585 0.103648
53.700000 4.339452 0.103633
53.800000 4.341322 0.103701
53.900000 4.344203 0.103861
54.000000 4.348077 0.104111
54.100000 4.352904 0.104435
54.200000 4.358610 0.104803
54.300000 4.365085 0.105178
54.400000 4.372184 0.105515
54.500000 4.379733 0.105767
54.600000 4.387550 0.105904
54.700000 4.395449 0.105908
54.800000 4.403243 0.105779
54.900000 4.410769 0.105535
55.000000 4.417893 0.105204
55.100000 4.424506 0.104821
55.200000 4.430523 0.104423
55.300000 4.435879 0.104042
55.400000 4.440514 0.103699
55.500000 4.444368 0.103407
55.600000 4.447386 0.103169
55.700000 4.449517 0.102981
55.800000 4.450726 0.102839
55.900000 4.450979 0.102740
56.000000 4.450250 0.102680
56.100000 4.448527 0.102659
56.200000 4.445815 0.102677
56.300000 4.442126 0.102732
56.400000 4.437490 0.102821
56.500000 4.431954 0.102942
56.600000 4.425585 0.103094
56.700000 4.418466 0.103275
56.800000 4.410691 0.103487
56.900000 4.402357 0.103735
57.000000 4.393562 0.104025
57.100000 4.384402 0.104366
57.200000 4.374980 0.104761
57.300000 4.365399 0.105217
57.400000 4.355760 0.105741
57.500000 4.346166 0.106336
57.600000 4.336719 0.107004
57.700000 4.331776 0.114360
57.800000 4.325674 0.118381
57.900000 4.319544 0.120296
58.000000 4.311992 0.119339
58.100000 4.304889 0.117175
58.200000 4.298005 0.114810
58.300000 4.291662 0.112558
58.400000 4.286054 0.110711
58.500000 4.281914 0.110230
58.600000 4.278491 0.109629
58.700000 4.276122 0.108883
58.800000 4.274985 0.108427
58.900000 4.275005 0.108291
59.000000 4.276096 0.108262
59.100000 4.278219 0.108325
59.200000 4.281316 0.108453
59.300000 4.285314 0.108614
59.400000 4.290125 0.108781
59.500000 4.295660 0.108934
59.600000 4.301833 0.109060
59.700000 4.308566 0.109153
59.800000 4.315790 0.109211
59.900000 4.323447 0.109239
60.000000 4.331493 0.109242
60.100000 4.339886 0.109224
60.200000 4.348582 0.109188
60.300000 4.357539 0.109133
60.400000 4.366719 0.109059
60.500000 4.376078 0.108970
60.600000 4.385570 0.108874
60.700000 4.395151 0.108787
60.800000 4.404803 0.108720
60.900000 4.414537 0.108686
61.000000 4.424376 0.108700
61.100000 4.434351 0.108771
61.200000 4.444499 0.108902
61.300000 4.454859 0.109093
61.400000 4.465468 0.109340
61.500000 4.476352 0.109634
61.600000 4.487532 0.109957
61.700000 4.499019 0.110284
61.800000 4.510803 0.110583
61.900000 4.522847 0.110823
62.000000 4.535085 0.110976
62.100000 4.547427 0.111022
62.200000 4.559772 0.110951
62.300000 4.572006 0.110759
62.400000 4.584005 0.110452
62.500000 4.595642 0.110040
62.600000 4.606788 0.109541
62.700000 4.617326 0.108975
62.800000 4.627151 0.108361
62.900000 4.636174 0.107723
63.000000 4.644323 0.107080
63.100000 4.651538 0.106457
63.200000 4.657775 0.105874
63.300000 4.663008 0.105349
63.400000 4.667235 0.104895
63.500000 4.670472 0.104521
63.600000 4.672761 0.104230
63.700000 4.674162 0.104023
63.800000 4.674756 0.103894
63.900000 4.674632 0.103835
64.000000 4.673893 0.103837
64.100000 4.672650 0.103891
64.200000 4.671019 0.103988
64.300000 4.669110 0.104119
64.400000 4.667024 0.104275
64.500000 4.664838 0.104449
64.600000 4.662612 0.104636
64.700000 4.660375 0.104830
64.800000 4.658131 0.105023
64.900000 4.655862 0.105208
65.000000 4.653553 0.105376
65.100000 4.651199 0.105522
65.200000 4.648799 0.105638
65.300000 4.646364 0.105722
65.400000 4.643917 0.105773
65.500000 4.641479 0.105794
65.600000 4.639061 0.105790
65.700000 4.636669 0.105762
65.800000 4.634312 0.105715
65.900000 4.632000 0.105656
66.000000 4.629745 0.105590
66.100000 4.627562 0.105526
66.200000 4.625451 0.105474
66.300000 4.623397 0.105440
66.400000 4.621370 0.105433
66.500000 4.619338 0.105456
66.600000 4.617257 0.105506
66.700000 4.615078 0.105583
66.800000 4.612748 0.105688
66.900000 4.610217 0.105819
67.000000 4.607447 0.105976
67.100000 4.604396 0.106155
67.200000 4.601023 0.106354
67.300000 4.597290 0.106571
67.400000 4.593149 0.106802
67.500000 4.588550 0.107041
67.600000 4.583445 0.107289
67.700000 4.577786 0.107545
67.800000 4.571523 0.107810
67.900000 4.564606 0.108089
68.000000 4.556977 0.108385
68.100000 4.548590 0.108700
68.200000 4.539411 0.109030
68.300000 4.529423 0.109372
68.400000 4.518621 0.109725
68.500000 4.507001 0.110094
68.600000 4.494560 0.110488
68.700000 4.481291 0.110920
68.800000 4.467192 0.111400
68.900000 4.452263 0.111933
69.000000 4.436515 0.112524
69.100000 4.419973 0.113169
69.200000 4.402684 0.113849
69.300000 4.384705 0.114537
69.400000 4.366096 0.115200
69.500000 4.346924 0.115800
69.600000 4.327280 0.116294
69.700000 4.307264 0.116633
69.800000 4.287003 0.116771
69.900000 4.266667 0.116669
70.000000 4.246478 0.116302
70.100000 4.226717 0.115675
70.200000 4.207720 0.114817
70.300000 4.189846 0.113774
70.400000 4.173452 0.112618
70.500000 4.158866 0.111431
70.600000 4.146359 0.110301
70.700000 4.136143 0.109306
70.800000 4.128360 0.108508
70.900000 4.123082 0.107943
71.000000 4.120327 0.107626
71.100000 4.120072 0.107551
71.200000 4.122281 0.107707
71.300000 4.126885 0.108064
71.400000 4.133778 0.108578
71.500000 4.142805 0.109186
71.600000 4.153753 0.109815
71.700000 4.166345 0.110389
71.800000 4.180264 0.110830
71.900000 4.195157 0.111084
72.000000 4.210654 0.111115
72.100000 4.226358 0.110906
72.200000 4.241847 0.110464
72.300000 4.256687 0.109820
72.400000 4.270454 0.109040
72.500000 4.282743 0.108215
72.600000 4.293203 0.107450
72.700000 4.301552 0.106841
72.800000 4.307592 0.106452
72.900000 4.311216 0.106308
73.000000 4.312412 0.106391
73.100000 4.311231 0.106656
73.200000 4.307775 0.107042
73.300000 4.302188 0.107483
73.400000 4.294616 0.107927
73.500000 4.285185 0.108338
73.600000 4.274009 0.108707
73.700000 4.261181 0.109047
73.800000 4.246773 0.109386
73.900000 4.230850 0.109755
74.000000 4.213469 0.110180
74.100000 4.194687 0.110664
74.200000 4.174588 0.111195
74.300000 4.153299 0.111736
74.400000 4.130998 0.112243
74.500000 4.107934 0.112660
74.600000 4.084411 0.112935
74.700000 4.060763 0.113021
74.800000 4.037354 0.112887
74.900000 4.014567 0.112512
75.000000 3.992800 0.111896
75.100000 3.972452 0.111066
75.200000 3.953905 0.110077
75.300000 3.937500 0.109011
75.400000 3.923541 0.107969
75.500000 3.912257 0.107057
75.600000 3.903787 0.106361
75.700000 3.898163 0.105937
75.800000 3.895333 0.105803
75.900000 3.895157 0.105938
76.000000 3.897441 0.106295
76.100000 3.901959 0.106820
76.200000 3.908470 0.107456
76.300000 3.916723 0.108149
76.400000 3.926460 0.108851
76.500000 3.937437 0.109522
76.600000 3.949425 0.110132
76.700000 3.962214 0.110656
76.800000 3.975608 0.111074
76.900000 3.989419 0.111371
77.000000 4.003457 0.111531
77.100000 4.017523 0.111547
77.200000 4.031404 0.111419
77.300000 4.044877 0.111155
77.400000 4.057727 0.110772
77.500000 4.069748 0.110289
77.600000 4.080756 0.109734
77.700000 4.090602 0.109135
77.800000 4.099179 0.108524
77.900000 4.106414 0.107936
78.000000 4.112270 0.107398
78.100000 4.116747 0.106936
78.200000 4.119874 0.106572
78.300000 4.121699 0.106322
78.400000 4.122285 0.106195
78.500000 4.121708 0.106187
78.600000 4.120062 0.106287
78.700000 4.117445 0.106475
78.800000 4.113960 0.106730
78.900000 4.109706 0.107028
79.000000 4.104780 0.107349
79.100000 4.099277 0.107677
79.200000 4.093291 0.107998
79.300000 4.086910 0.108305
79.400000 4.080209 0.108597
79.500000 4.073254 0.108885
79.600000 4.066110 0.109184
79.700000 4.058830 0.109510
79.800000 4.051445 0.109871
79.900000 4.043944 0.110268
80.000000 4.036290 0.110693
80.100000 4.028440 0.111134
80.200000 4.020364 0.111572
80.300000 4.012036 0.111988
80.400000 4.003430 0.112358
80.500000 3.994512 0.112663
80.600000 3.985266 0.112890
80.700000 3.975700 0.113037
80.800000 3.965843 0.113115
80.900000 3.955718 0.113130
81.000000 3.945345 0.113080
81.100000 3.934736 0.112958
81.200000 3.923918 0.112760
81.300000 3.912931 0.112486
81.400000 3.901819 0.112137
81.500000 3.890636 0.111710
81.600000 3.879453 0.111202
81.700000 3.868345 0.110616
81.800000 3.857383 0.109968
81.900000 3.846642 0.109281
82.000000 3.836204 0.108588
82.100000 3.826140 0.107920
82.200000 3.816476 0.107311
82.300000 3.807206 0.106790
82.400000 3.798297 0.106383
82.500000 3.789689 0.106104
82.600000 3.781298 0.105957
82.700000 3.773012 0.105935
82.800000 3.764721 0.106025
82.900000 3.756329 0.106210
83.000000 3.747758 0.106464
83.100000 3.738959 0.106763
83.200000 3.729920 0.107079
83.300000 3.720667 0.107385
83.400000 3.711257 0.107656
83.500000 3.701769 0.107873
83.600000 3.692298 0.108020
83.700000 3.682954 0.108086
83.800000 3.673866 0.108055
83.900000 3.665177 0.107920
84.000000 3.657046 0.107675
84.100000 3.649647 0.107331
84.200000 3.643145 0.106906
84.300000 3.637697 0.106427
84.400000 3.633467 0.105935
84.500000 3.630624 0.105485
84.600000 3.629351 0.105144
84.700000 3.629829 0.104987
84.800000 3.632230 0.105080
84.900000 3.636697 0.105466
85.000000 3.643328 0.106155
85.100000 3.652156 0.107115
85.200000 3.663129 0.108276
85.300000 3.676113 0.109543
85.400000 3.690913 0.110809
85.500000 3.707294 0.111970
85.600000 3.725008 0.112939
85.700000 3.743814 0.113661
85.800000 3.763508 0.114120
85.900000 3.783915 0.114338
86.000000 3.804880 0.114366
86.100000 3.826256 0.114281
