depth(m) lower_95(kyr) lower_68(kyr) median(kyr) mean(kyr) upper_68(kyr) upper_95(kyr)
11.130000 81.909336 82.595415 83.373199 83.320788 84.039699 84.500550
11.180000 82.233633 82.937384 83.657582 83.621594 84.325791 84.746072
11.230000 82.558026 83.274012 83.957461 83.922988 84.575809 84.971101
11.280000 82.872944 83.586118 84.226711 84.205825 84.830295 85.198165
11.330000 83.249053 83.895892 84.502006 84.474685 85.067115 85.447681
11.380000 83.641257 84.216128 84.768732 84.740626 85.277659 85.670026
11.430000 83.948950 84.500409 85.020255 84.989315 85.478836 85.820326
11.480000 84.303023 84.781943 85.259511 85.233264 85.691247 85.976738
11.530000 84.635045 85.070785 85.492021 85.476303 85.877554 86.185242
11.580000 84.981222 85.348388 85.740525 85.723650 86.092156 86.396954
11.630000 85.315642 85.642959 86.003485 85.993562 86.332499 86.607251
11.680000 85.641498 85.986394 86.305324 86.298648 86.607138 86.899240
11.730000 86.025981 86.334390 86.627616 86.619498 86.903746 87.198148
11.780000 86.326096 86.615453 86.904785 86.916193 87.207718 87.514911
11.830000 86.656513 86.888952 87.201851 87.216451 87.541816 87.858200
11.880000 86.886555 87.197338 87.535430 87.544995 87.871589 88.253897
11.930000 87.145535 87.478967 87.864780 87.860579 88.220405 88.596898
11.980000 87.508898 87.836566 88.206167 88.215261 88.583119 88.939287
12.030000 87.832282 88.152540 88.530188 88.525330 88.887680 89.231004
12.080000 88.056709 88.432462 88.825120 88.814656 89.174216 89.489152
12.130000 88.340897 88.694698 89.089445 89.076245 89.454844 89.775219
12.180000 88.559495 88.945035 89.341076 89.328785 89.686129 90.081226
12.230000 88.769208 89.188124 89.592074 89.579156 89.951345 90.368091
12.280000 88.994681 89.449151 89.855452 89.866365 90.282836 90.781743
12.330000 89.222083 89.690542 90.136606 90.149600 90.613071 91.115037
12.380000 89.496489 89.969284 90.417693 90.457885 90.971939 91.636359
12.430000 89.688399 90.231017 90.734239 90.784295 91.329956 92.151348
12.480000 89.958329 90.488615 91.045859 91.095837 91.746508 92.573187
12.530000 90.187775 90.715510 91.310871 91.392941 92.109986 92.898272
12.580000 90.402384 90.972545 91.597789 91.689761 92.503360 93.287055
12.630000 90.645132 91.213475 91.876386 91.985688 92.847791 93.643983
12.680000 90.908496 91.476954 92.179752 92.292004 93.201735 94.072502
12.730000 91.177033 91.738766 92.485756 92.594677 93.511467 94.432921
12.780000 91.473080 91.991749 92.823850 92.905965 93.811909 94.751913
12.830000 91.771646 92.285352 93.123476 93.219492 94.156396 95.069012
12.880000 92.033631 92.611460 93.420225 93.526685 94.488508 95.423165
12.930000 92.337072 92.965360 93.742759 93.856850 94.743235 95.786724
12.980000 92.658815 93.328685 94.095202 94.191527 95.061628 96.194058
13.030000 93.031213 93.688373 94.468319 94.549598 95.398837 96.655579
13.080000 93.409220 94.070577 94.830179 94.904019 95.706341 96.995041
13.130000 93.838054 94.454964 95.174841 95.284069 96.060322 97.503963
13.180000 94.192899 94.825267 95.561117 95.671414 96.430785 97.916317
13.230000 94.500781 95.174980 95.926304 96.037635 96.817946 98.506780
13.280000 94.753379 95.500944 96.275944 96.371405 97.127923 98.811305
13.330000 95.090146 95.828436 96.597046 96.700429 97.541752 99.107574
13.380000 95.383300 96.140153 96.905999 97.021539 97.929580 99.340932
13.430000 95.626032 96.424675 97.215488 97.340581 98.269164 99.761975
13.480000 95.957160 96.715260 97.496413 97.652805 98.617297 100.126682
13.530000 96.203182 97.013870 97.796735 97.973102 99.000858 100.458260
13.580000 96.418591 97.341616 98.124594 98.283657 99.308608 100.706218
13.630000 96.738666 97.610746 98.469584 98.598151 99.626851 100.951291
13.680000 97.056091 97.897497 98.785974 98.914018 100.011070 101.236969
13.730000 97.374822 98.195987 99.088651 99.224405 100.327485 101.479528
13.780000 97.682482 98.490602 99.441994 99.539918 100.661964 101.769580
13.830000 97.961690 98.768148 99.788772 99.861640 100.983696 102.087383
13.880000 98.254221 99.063769 100.164397 100.176140 101.304297 102.327543
13.930000 98.558485 99.379949 100.492533 100.502530 101.596343 102.601041
13.980000 98.809202 99.692716 100.843225 100.820334 101.944435 102.804427
14.030000 99.051100 100.001862 101.177042 101.123046 102.218139 103.082247
14.080000 99.287123 100.312105 101.510582 101.436847 102.481585 103.350621
14.130000 99.563203 100.628228 101.842062 101.755894 102.786831 103.590329
14.180000 99.854925 100.962088 102.147879 102.070405 103.065011 103.831721
14.230000 100.149467 101.323165 102.497171 102.386157 103.350668 104.087750
14.280000 100.520379 101.662566 102.836353 102.710264 103.656293 104.349098
14.330000 100.905547 102.031855 103.212800 103.051104 103.961778 104.719724
14.380000 101.167483 102.448108 103.542258 103.394103 104.285659 105.029794
14.430000 101.554739 102.869945 103.877295 103.756434 104.616306 105.459567
14.480000 101.958613 103.216513 104.226583 104.116937 104.943407 105.725046
14.530000 102.381799 103.550786 104.584662 104.462260 105.264791 106.006467
14.580000 102.851403 103.966943 104.888013 104.798627 105.567884 106.386391
14.630000 103.246070 104.340220 105.213201 105.118786 105.842582 106.616870
14.680000 103.661903 104.682262 105.473428 105.426632 106.114070 107.038031
14.730000 104.094778 105.022440 105.763133 105.725303 106.378601 107.374648
14.780000 104.445247 105.315567 106.024590 106.016447 106.663926 107.625484
14.830000 104.802391 105.640078 106.287762 106.303872 106.967292 107.897760
14.880000 105.112565 105.961385 106.573888 106.590740 107.213276 108.175624
14.930000 105.398964 106.230571 106.871676 106.879803 107.515895 108.473892
14.980000 105.769387 106.512537 107.139170 107.162443 107.790976 108.686403
15.030000 106.103352 106.851211 107.434341 107.459854 108.051331 108.951791
15.080000 106.544322 107.174216 107.752613 107.780470 108.372645 109.245824
15.130000 106.882474 107.530185 108.091690 108.131551 108.745520 109.594095
15.180000 107.282444 107.886913 108.470769 108.504988 109.114314 109.978335
15.230000 107.677109 108.326707 108.893919 108.924435 109.568140 110.363834
15.280000 108.104400 108.731611 109.299057 109.339505 110.005858 110.821648
15.330000 108.611954 109.143205 109.719977 109.768215 110.412015 111.220349
15.380000 108.965173 109.524988 110.159761 110.176375 110.829216 111.557915
15.430000 109.336667 109.897469 110.556769 110.565945 111.218795 111.909691
15.480000 109.699379 110.316977 110.969532 110.960614 111.621085 112.253706
15.530000 110.065403 110.703763 111.398324 111.370992 112.012538 112.589619
15.580000 110.523743 111.141498 111.808186 111.778762 112.405990 112.896022
15.630000 110.915229 111.567868 112.207046 112.171197 112.772210 113.310028
15.680000 111.308957 112.009665 112.611492 112.583292 113.169657 113.701816
15.730000 111.781809 112.428829 113.024299 113.008031 113.573678 114.125182
15.780000 112.162571 112.827551 113.407224 113.397700 113.970242 114.601915
15.830000 112.549214 113.219051 113.792089 113.792251 114.353212 115.087468
15.880000 112.970755 113.566171 114.170979 114.174219 114.768149 115.611096
15.930000 113.288236 113.861387 114.488059 114.537442 115.207810 116.176203
15.980000 113.564152 114.148792 114.836646 114.875117 115.669892 116.504925
16.030000 113.843947 114.451092 115.136584 115.210455 116.034038 116.861433
16.080000 114.085169 114.734337 115.451766 115.518352 116.393108 117.193426
16.130000 114.340218 115.012748 115.754227 115.821189 116.724697 117.538178
16.180000 114.683547 115.272071 116.056617 116.118398 117.023905 117.929929
