depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
4.005000 25.078532 25.605618 26.223354
4.130000 25.638509 26.229579 26.748618
4.180000 25.855085 26.510455 27.058777
4.230000 26.143456 26.773558 27.351004
4.280000 26.383748 27.054172 27.569193
4.330000 26.745427 27.352385 27.904377
4.355000 26.914399 27.515338 27.997194
4.380000 27.067690 27.651861 28.110534
4.405000 27.244424 27.783270 28.348829
4.430000 27.444191 27.959033 28.464155
4.455000 27.697967 28.104231 28.642179
4.480000 27.850309 28.279108 28.782845
4.505000 27.962984 28.436692 29.005621
4.530000 28.145658 28.590809 29.181751
4.555000 28.280421 28.761639 29.344883
4.580000 28.513680 28.956991 29.467671
4.605000 28.648721 29.165103 29.625397
4.630000 28.855987 29.351678 29.735965
4.655000 28.995461 29.510871 29.889725
4.680000 29.150447 29.679898 30.082064
4.705000 29.311911 29.842444 30.223679
4.730000 29.569285 29.993491 30.359645
4.755000 29.766887 30.123890 30.492238
4.780000 29.929605 30.245856 30.598749
4.805000 30.052020 30.365910 30.707731
4.830000 30.167857 30.490235 30.821090
4.855000 30.328660 30.602700 30.965687
4.880000 30.441890 30.745399 31.071876
4.905000 30.556361 30.892788 31.215400
4.930000 30.676785 31.014495 31.391204
4.955000 30.789487 31.149604 31.509903
5.005000 31.000197 31.400891 31.747706
5.030000 31.135390 31.528694 31.918303
5.080000 31.375817 31.774192 32.187544
5.105000 31.474745 31.892209 32.305970
5.155000 31.785588 32.121600 32.555938
5.180000 31.877211 32.253431 32.634816
5.205000 32.008503 32.373240 32.755417
5.230000 32.118868 32.488419 32.874998
5.255000 32.245928 32.607863 33.013827
5.305000 32.459359 32.802611 33.265670
5.330000 32.563693 32.911245 33.372954
5.355000 32.677530 33.013265 33.534296
5.405000 32.904185 33.244761 33.803890
5.430000 33.040921 33.363904 33.877614
5.455000 33.174021 33.501826 33.987219
5.480000 33.309386 33.646634 34.092517
5.505000 33.428722 33.777430 34.255198
5.530000 33.575220 33.928652 34.332360
5.555000 33.734480 34.073301 34.432099
5.580000 33.885162 34.217278 34.575165
5.605000 34.006512 34.370493 34.748136
5.630000 34.126232 34.516460 34.916815
5.655000 34.315452 34.639341 35.085401
5.680000 34.507550 34.769947 35.243557
5.705000 34.638833 34.892273 35.362345
5.730000 34.762510 35.018425 35.485311
5.755000 34.893914 35.162671 35.624949
5.780000 35.045310 35.293267 35.737537
5.805000 35.190531 35.450216 35.862887
5.830000 35.301053 35.615911 36.017361
5.855000 35.502368 35.815356 36.244854
5.880000 35.646201 36.022255 36.460178
5.905000 35.806008 36.222930 36.656571
5.930000 36.012000 36.432107 36.829688
5.955000 36.136433 36.613395 36.978611
5.980000 36.399743 36.789390 37.146523
6.005000 36.558542 36.990078 37.418111
6.030000 36.760402 37.170336 37.598632
6.055000 36.889898 37.361257 37.781310
6.080000 37.024807 37.545363 37.962936
6.105000 37.299011 37.745133 38.174908
6.130000 37.426752 37.957382 38.335687
6.155000 37.613655 38.154954 38.527799
6.205000 38.022562 38.636529 39.076532
6.230000 38.276358 38.843477 39.294959
6.255000 38.440108 39.049724 39.474267
6.280000 38.592927 39.239434 39.629576
6.305000 38.778306 39.410585 39.764437
6.330000 38.920458 39.544914 39.943765
6.355000 39.106282 39.687823 40.104229
6.405000 39.454040 39.992937 40.470758
6.455000 39.682939 40.286631 40.843555
6.480000 39.817834 40.431021 40.997593
6.505000 39.953484 40.618495 41.143536
6.530000 40.116853 40.759280 41.294651
6.555000 40.207851 40.912299 41.387581
6.580000 40.361639 41.042990 41.498411
6.605000 40.462838 41.176446 41.638286
6.630000 40.555137 41.311859 41.757222
6.655000 40.669676 41.457869 41.908483
6.680000 40.831877 41.609073 42.033367
6.705000 41.018035 41.750210 42.186290
6.730000 41.173024 41.900772 42.297938
6.755000 41.355367 42.045884 42.475078
6.780000 41.489120 42.185471 42.640190
6.805000 41.599719 42.353051 42.742715
6.830000 41.761752 42.513458 42.910054
6.855000 41.970120 42.669469 43.117158
6.880000 42.280594 42.841013 43.272238
6.905000 42.415765 43.007009 43.418878
6.930000 42.518336 43.180899 43.589762
6.955000 42.654319 43.370887 43.734901
6.980000 42.869500 43.527486 43.956154
7.005000 43.013206 43.686741 44.126730
7.030000 43.113974 43.838087 44.296455
7.055000 43.252193 43.976506 44.451288
7.080000 43.384185 44.136654 44.556473
7.105000 43.546779 44.270681 44.695090
7.130000 43.666482 44.422608 44.814924
7.155000 43.851047 44.558319 44.940751
7.180000 44.055009 44.707730 45.075025
7.205000 44.221092 44.866089 45.257378
7.230000 44.361249 44.998817 45.359575
7.255000 44.445590 45.143552 45.542323
7.280000 44.580193 45.265187 45.691327
7.305000 44.809309 45.409653 45.800634
7.330000 44.956222 45.538134 45.895593
7.355000 45.068705 45.675160 46.015112
7.380000 45.200153 45.813883 46.189367
7.405000 45.321032 45.960072 46.345764
7.430000 45.421736 46.140606 46.475106
7.455000 45.560294 46.293719 46.639592
7.480000 45.671115 46.436646 46.787869
7.505000 45.812481 46.608106 46.960002
7.530000 45.914347 46.736692 47.151847
7.555000 46.086615 46.898393 47.303126
7.580000 46.175266 47.050192 47.455964
7.605000 46.335331 47.199040 47.588478
7.630000 46.528580 47.379440 47.843966
7.655000 46.638937 47.519944 47.949152
7.680000 46.801837 47.657039 48.132954
7.755000 47.417307 48.183647 48.619457
7.780000 47.573290 48.324671 48.758745
7.830000 47.942613 48.664311 49.053281
7.855000 48.136628 48.817038 49.214156
7.880000 48.335554 48.998664 49.372420
7.905000 48.523838 49.174245 49.557279
7.930000 48.671856 49.348040 49.699473
7.955000 48.841103 49.490096 49.861383
7.980000 48.941986 49.627070 50.045097
8.005000 49.050048 49.772410 50.203161
8.055000 49.331474 50.061297 50.550255
8.080000 49.468849 50.205589 50.650226
8.105000 49.617381 50.333865 50.770136
8.130000 49.684448 50.467940 50.910004
8.155000 49.821612 50.611131 51.006362
8.180000 49.974952 50.775204 51.142542
8.205000 50.132600 50.905937 51.233175
8.230000 50.239590 51.040621 51.332992
8.255000 50.551871 51.161285 51.461830
8.280000 50.652121 51.278650 51.555016
8.305000 50.746072 51.395062 51.670702
8.330000 50.864355 51.504908 51.777637
8.355000 50.987977 51.617866 51.898525
8.380000 51.110019 51.716837 51.999942
8.405000 51.295059 51.834547 52.098852
8.430000 51.426635 51.960328 52.209439
8.455000 51.557389 52.082303 52.303965
8.480000 51.683861 52.205391 52.410957
8.505000 51.818017 52.327228 52.566875
8.530000 51.938282 52.439710 52.717555
8.555000 52.079688 52.542189 52.842707
8.580000 52.204096 52.653089 52.971461
8.605000 52.328670 52.781170 53.123296
8.630000 52.427485 52.891582 53.281377
8.655000 52.609527 53.040211 53.464712
8.680000 52.824140 53.178292 53.649934
8.705000 52.994482 53.343181 53.800394
8.730000 53.159126 53.506860 53.956495
8.755000 53.277649 53.673322 54.126663
8.780000 53.403015 53.838675 54.350618
8.805000 53.580727 53.974731 54.500015
8.830000 53.747212 54.174133 54.680435
8.855000 53.928820 54.365210 54.804344
8.880000 54.033153 54.541189 55.078838
8.905000 54.219729 54.714726 55.250280
8.930000 54.393836 54.896418 55.475882
8.955000 54.545927 55.097948 55.651218
8.980000 54.717576 55.276630 55.812538
9.005000 54.853320 55.448529 56.010863
9.030000 55.033525 55.628550 56.144909
9.055000 55.173630 55.798700 56.300193
9.080000 55.353245 55.972428 56.475562
9.105000 55.482030 56.100642 56.596817
9.130000 55.648659 56.221983 56.726445
9.155000 55.842855 56.370916 56.835428
9.180000 55.988578 56.517593 56.975842
9.205000 56.111329 56.659205 57.130551
9.230000 56.219198 56.829575 57.260294
9.255000 56.375803 56.985552 57.370310
9.280000 56.548186 57.142591 57.508107
9.305000 56.725416 57.306482 57.635225
9.330000 56.865184 57.438805 57.781503
9.355000 57.085023 57.592637 57.915595
9.380000 57.201743 57.724472 58.044306
9.405000 57.328434 57.861139 58.202830
9.430000 57.455639 58.012664 58.376275
9.455000 57.615182 58.131254 58.498211
9.480000 57.740353 58.288114 58.666038
9.505000 57.858458 58.407374 58.843034
9.530000 57.979409 58.539688 58.988694
9.555000 58.117275 58.664400 59.196837
