depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
11.080000 81.759342 82.438964 83.193486
11.130000 82.046366 82.744268 83.445889
11.180000 82.327633 83.027275 83.707191
11.230000 82.506309 83.284468 83.948700
11.280000 82.889864 83.531025 84.260580
11.330000 83.127390 83.815542 84.504854
11.380000 83.434042 84.111164 84.818315
11.430000 83.740742 84.385855 85.019867
11.480000 84.027231 84.646022 85.215483
11.530000 84.367303 84.894041 85.438763
11.580000 84.612376 85.155396 85.709116
11.630000 85.019288 85.481842 85.952998
11.680000 85.319264 85.812379 86.300686
11.730000 85.770916 86.224146 86.672153
11.780000 86.126623 86.555292 87.057531
11.830000 86.455798 86.885119 87.418293
11.880000 86.753852 87.298297 87.761434
11.930000 87.108693 87.668787 88.119825
11.980000 87.576096 88.073896 88.568744
12.030000 87.958968 88.414502 88.982090
12.080000 88.219553 88.776819 89.299798
12.130000 88.496608 89.044471 89.557434
12.180000 88.859688 89.353726 89.837677
12.230000 89.113766 89.647272 90.206000
12.280000 89.494290 89.986531 90.564835
12.330000 89.781882 90.338453 90.947813
12.380000 90.087464 90.719772 91.376917
12.430000 90.318809 91.096785 91.752875
12.480000 90.709542 91.430810 92.083081
12.530000 91.110465 91.803520 92.432896
12.580000 91.442005 92.124681 92.813242
12.630000 91.728891 92.452983 93.192571
12.680000 92.042125 92.765216 93.632141
12.730000 92.319948 93.071167 93.954446
12.780000 92.640140 93.423926 94.269999
12.830000 92.978975 93.754214 94.704821
12.880000 93.284927 94.078187 94.951412
12.930000 93.669885 94.451171 95.339664
12.980000 93.935791 94.758027 95.679726
13.030000 94.412862 95.159496 95.889313
13.080000 94.696795 95.526092 96.241774
13.130000 94.988713 95.880766 96.564122
13.180000 95.463447 96.161603 96.931814
13.230000 95.750740 96.527980 97.274580
13.280000 96.083296 96.830734 97.574419
13.330000 96.338232 97.120040 97.871694
13.380000 96.556373 97.424423 98.151565
13.430000 96.851774 97.699636 98.467087
13.480000 97.094522 97.948450 98.744734
13.530000 97.459884 98.230863 98.996647
13.580000 97.766270 98.541439 99.287872
13.630000 97.988411 98.821765 99.674809
13.680000 98.257554 99.126790 99.976631
13.730000 98.542675 99.403516 100.252442
13.780000 98.850169 99.765359 100.471086
13.830000 99.212984 100.054029 100.758162
13.880000 99.503416 100.354036 101.030571
13.930000 99.776744 100.663312 101.392478
13.980000 100.141516 100.963068 101.632049
14.030000 100.502734 101.266290 102.065265
14.080000 100.895470 101.561899 102.340290
14.130000 101.320565 101.954157 102.612214
14.180000 101.588448 102.312456 102.895027
14.230000 101.979576 102.629147 103.142379
14.280000 102.250693 102.952410 103.425776
14.330000 102.628083 103.247843 103.711973
14.380000 102.961161 103.565858 103.991325
14.430000 103.340170 103.889643 104.344753
14.480000 103.784498 104.231802 104.692063
14.530000 104.125909 104.552912 105.074672
14.580000 104.401338 104.858546 105.513573
14.630000 104.617567 105.171394 105.797391
14.680000 104.848907 105.442247 106.056725
14.730000 105.054885 105.740361 106.345897
14.780000 105.384637 106.027833 106.675799
14.830000 105.630268 106.273263 106.976558
14.880000 105.846002 106.562674 107.243551
14.930000 106.262525 106.855836 107.547504
14.980000 106.631008 107.189429 107.828354
15.030000 106.912229 107.523075 108.102160
