age(kyr) mean(permil) sigma(permil)
56.400000 4.447391 0.095617
56.500000 4.446756 0.094730
56.600000 4.445514 0.094574
56.700000 4.443857 0.094711
56.800000 4.440560 0.095081
56.900000 4.436184 0.096243
57.000000 4.430634 0.097185
57.100000 4.423541 0.097196
57.200000 4.416776 0.097823
57.300000 4.411370 0.099061
57.400000 4.404654 0.100633
57.500000 4.396613 0.100416
57.600000 4.389428 0.100489
57.700000 4.383071 0.101062
57.800000 4.376403 0.101980
57.900000 4.368808 0.103494
58.000000 4.361876 0.108149
58.100000 4.352350 0.109844
58.200000 4.341189 0.112808
58.300000 4.329294 0.114474
58.400000 4.317763 0.114218
58.500000 4.306973 0.114439
58.600000 4.294615 0.115639
58.700000 4.280984 0.115008
58.800000 4.268621 0.113144
58.900000 4.258656 0.110083
59.000000 4.250444 0.108017
59.100000 4.242501 0.106970
59.200000 4.236837 0.107081
59.300000 4.238052 0.103876
59.400000 4.246036 0.101102
59.500000 4.255654 0.097429
59.600000 4.264454 0.096509
59.700000 4.272543 0.098976
59.800000 4.283215 0.098494
59.900000 4.295551 0.098164
60.000000 4.308452 0.096771
60.100000 4.319321 0.095617
60.200000 4.328272 0.095510
60.300000 4.334062 0.095319
60.400000 4.339332 0.094969
60.500000 4.344044 0.094705
60.600000 4.351087 0.096257
60.700000 4.358914 0.098280
60.800000 4.368746 0.100286
60.900000 4.379327 0.101428
61.000000 4.392265 0.100598
61.100000 4.404676 0.099025
61.200000 4.415914 0.097443
61.300000 4.425534 0.096209
61.400000 4.433441 0.094538
61.500000 4.440173 0.092314
61.600000 4.445006 0.091751
61.700000 4.449086 0.094226
61.800000 4.453389 0.095072
61.900000 4.458207 0.095044
62.000000 4.465273 0.097454
62.100000 4.475797 0.101567
62.200000 4.488448 0.105504
62.300000 4.502578 0.109108
62.400000 4.518414 0.111226
62.500000 4.536757 0.111484
62.600000 4.557685 0.110031
62.700000 4.576903 0.106645
62.800000 4.593021 0.101699
62.900000 4.606109 0.098284
63.000000 4.617412 0.097219
63.100000 4.626442 0.096007
63.200000 4.633983 0.095967
63.300000 4.640000 0.094635
63.400000 4.645792 0.093918
63.500000 4.653141 0.094995
63.600000 4.660332 0.094922
63.700000 4.668193 0.095533
63.800000 4.675555 0.095725
63.900000 4.679897 0.095318
64.000000 4.682766 0.094829
64.100000 4.685665 0.093272
64.200000 4.688605 0.091826
64.300000 4.690004 0.091675
64.400000 4.688720 0.091572
64.500000 4.684856 0.092212
64.600000 4.678578 0.094348
64.700000 4.672310 0.095509
64.800000 4.665935 0.095874
64.900000 4.659259 0.096067
65.000000 4.652199 0.096720
65.100000 4.644903 0.097792
65.200000 4.637584 0.097124
65.300000 4.630496 0.096705
65.400000 4.625998 0.097986
65.500000 4.624303 0.098726
65.600000 4.625213 0.100410
65.700000 4.629400 0.104048
65.800000 4.635024 0.106847
65.900000 4.640726 0.108304
66.000000 4.646046 0.109478
66.100000 4.649098 0.109280
66.200000 4.651075 0.108609
66.300000 4.651248 0.107789
66.400000 4.647294 0.107121
66.500000 4.641982 0.105796
66.600000 4.636784 0.103387
66.700000 4.631876 0.100887
66.800000 4.628069 0.098942
66.900000 4.625314 0.097060
67.000000 4.623214 0.095913
67.100000 4.622288 0.094975
67.200000 4.622395 0.093914
67.300000 4.623117 0.092889
67.400000 4.624178 0.092142
67.500000 4.624818 0.091950
67.600000 4.625447 0.092032
67.700000 4.624838 0.092464
67.800000 4.622941 0.092971
67.900000 4.618543 0.093923
68.000000 4.612400 0.094710
68.100000 4.605175 0.094904
68.200000 4.597017 0.095525
68.300000 4.589423 0.095137
68.400000 4.582308 0.094770
68.500000 4.575646 0.095107
68.600000 4.569764 0.094300
68.700000 4.564035 0.093258
68.800000 4.556153 0.094495
68.900000 4.547219 0.095456
69.000000 4.535617 0.097597
69.100000 4.522969 0.099610
69.200000 4.509578 0.100519
69.300000 4.495878 0.099642
69.400000 4.481340 0.099250
69.500000 4.465946 0.099733
69.600000 4.453316 0.101295
69.700000 4.439794 0.102760
69.800000 4.421954 0.105183
69.900000 4.400813 0.109217
70.000000 4.377926 0.114217
70.100000 4.354003 0.119847
70.200000 4.325231 0.125322
70.300000 4.290214 0.127401
70.400000 4.243960 0.127221
70.500000 4.192295 0.123259
70.600000 4.148395 0.117463
70.700000 4.118541 0.111036
70.800000 4.100577 0.102082
70.900000 4.092174 0.097629
71.000000 4.089505 0.093532
71.100000 4.087804 0.092201
71.200000 4.083897 0.092294
71.300000 4.078076 0.094580
71.400000 4.072958 0.097437
71.500000 4.069183 0.099869
71.600000 4.064510 0.101721
71.700000 4.066890 0.105159
71.800000 4.083563 0.107955
71.900000 4.108954 0.110100
72.000000 4.139077 0.109223
72.100000 4.169594 0.107792
72.200000 4.201030 0.108194
72.300000 4.234389 0.111462
72.400000 4.271044 0.112923
72.500000 4.304836 0.108599
72.600000 4.334667 0.100306
72.700000 4.352491 0.094261
72.800000 4.359020 0.091864
72.900000 4.358150 0.091950
73.000000 4.353885 0.092051
73.100000 4.346361 0.092770
73.200000 4.341096 0.094586
73.300000 4.334448 0.098341
73.400000 4.322904 0.103135
73.500000 4.304642 0.106052
73.600000 4.281315 0.104928
73.700000 4.260858 0.100917
73.800000 4.245169 0.095091
73.900000 4.237051 0.091604
74.000000 4.233081 0.089322
74.100000 4.228776 0.089852
74.200000 4.223132 0.092258
74.300000 4.212749 0.095743
74.400000 4.195522 0.099744
74.500000 4.170753 0.104413
74.600000 4.138373 0.108906
74.700000 4.101972 0.111927
74.800000 4.062014 0.115107
74.900000 4.019515 0.117978
75.000000 3.977019 0.119809
75.100000 3.935473 0.119463
75.200000 3.899225 0.117087
75.300000 3.871846 0.110769
75.400000 3.854851 0.103592
75.500000 3.848141 0.098392
75.600000 3.849755 0.095673
75.700000 3.856236 0.095262
75.800000 3.863708 0.095221
75.900000 3.871136 0.094579
76.000000 3.879402 0.094017
76.100000 3.888046 0.094792
76.200000 3.897477 0.095807
76.300000 3.907722 0.096891
76.400000 3.919202 0.098601
76.500000 3.931492 0.099357
76.600000 3.944117 0.099350
76.700000 3.956017 0.099043
76.800000 3.968636 0.099162
76.900000 3.980686 0.099034
77.000000 3.993662 0.098439
77.100000 4.008978 0.098452
77.200000 4.026859 0.099903
77.300000 4.046404 0.101506
77.400000 4.066732 0.101813
77.500000 4.084669 0.100123
77.600000 4.098421 0.098332
77.700000 4.110107 0.097580
77.800000 4.119618 0.095842
77.900000 4.125604 0.095020
78.000000 4.128818 0.093266
78.100000 4.130879 0.092439
78.200000 4.131195 0.092005
78.300000 4.130340 0.092458
78.400000 4.127518 0.092179
78.500000 4.122969 0.092498
78.600000 4.116724 0.093087
78.700000 4.109917 0.095161
78.800000 4.101906 0.097358
78.900000 4.091550 0.099100
79.000000 4.079886 0.100719
79.100000 4.069665 0.101877
79.200000 4.060549 0.102842
79.300000 4.054040 0.102637
79.400000 4.047219 0.103458
79.500000 4.040225 0.104887
79.600000 4.035299 0.106372
79.700000 4.034954 0.107504
79.800000 4.035286 0.107523
79.900000 4.034198 0.109409
80.000000 4.031680 0.112209
80.100000 4.027342 0.114197
80.200000 4.018845 0.113516
80.300000 4.008393 0.114320
80.400000 3.993174 0.111823
80.500000 3.978361 0.108750
