age(kyr) mean(permil) sigma(permil)
50.700000 3.998302 0.185482
50.800000 3.996028 0.186296
50.900000 3.993870 0.187110
51.000000 3.991719 0.187937
51.100000 3.989557 0.188816
51.200000 3.987439 0.189692
51.300000 3.985438 0.190546
51.400000 3.983486 0.191369
51.500000 3.981530 0.192245
51.600000 3.979683 0.193151
51.700000 3.977862 0.194061
51.800000 3.976016 0.194971
51.900000 3.974175 0.195903
52.000000 3.972422 0.196797
52.100000 3.970846 0.197644
52.200000 3.969369 0.198430
52.300000 3.967984 0.199202
52.400000 3.966727 0.199981
52.500000 3.965811 0.200834
52.600000 3.965281 0.201741
52.700000 3.965017 0.202641
52.800000 3.965098 0.203520
52.900000 3.965648 0.204399
53.000000 3.966748 0.205272
53.100000 3.968075 0.206199
53.200000 3.969568 0.207140
53.300000 3.971087 0.208092
53.400000 3.972867 0.209028
53.500000 3.974754 0.210010
53.600000 3.976446 0.211023
53.700000 3.977995 0.212062
53.800000 3.979420 0.213166
53.900000 3.980675 0.214342
54.000000 3.981977 0.215546
54.100000 3.983165 0.216799
54.200000 3.984142 0.218078
54.300000 3.984993 0.219414
54.400000 3.985594 0.220804
54.500000 3.985952 0.222319
54.600000 3.986100 0.223964
54.700000 3.986272 0.225627
54.800000 3.986373 0.227301
54.900000 3.986334 0.229020
55.000000 3.986076 0.230838
55.100000 3.985826 0.232725
55.200000 3.985591 0.234591
55.300000 3.985459 0.236445
55.400000 3.985264 0.238341
55.500000 3.984861 0.240261
55.600000 3.984498 0.242140
55.700000 3.984162 0.243959
55.800000 3.983823 0.245729
55.900000 3.983581 0.247464
56.000000 3.983452 0.249165
56.100000 3.983354 0.250812
56.200000 3.983221 0.252405
56.300000 3.983066 0.253911
56.400000 3.982940 0.255372
56.500000 3.982873 0.256830
56.600000 3.982807 0.258234
56.700000 3.982748 0.259575
56.800000 3.982718 0.260846
56.900000 3.982645 0.262069
57.000000 3.982529 0.263229
57.100000 3.982436 0.264329
57.200000 3.982390 0.265372
57.300000 3.982370 0.266361
57.400000 3.982379 0.267299
57.500000 3.982393 0.268204
57.600000 3.982393 0.269077
57.700000 3.982387 0.269921
57.800000 3.982369 0.270736
57.900000 3.982342 0.271526
58.000000 3.982334 0.272301
58.100000 3.982339 0.273055
58.200000 3.982344 0.273788
58.300000 3.982349 0.274500
58.400000 3.982355 0.275195
58.500000 3.982357 0.275879
58.600000 3.982357 0.276552
58.700000 3.982357 0.277212
58.800000 3.982358 0.277863
58.900000 3.982358 0.278506
59.000000 3.982358 0.279141
59.100000 3.982358 0.279772
59.200000 3.982359 0.280398
59.300000 3.982359 0.281022
59.400000 3.982359 0.281644
59.500000 3.982360 0.282266
59.600000 3.982360 0.282889
59.700000 3.982360 0.283513
59.800000 3.982361 0.284141
59.900000 3.982361 0.284771
60.000000 3.982361 0.285406
