depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
2.805000 17.102749 17.434557 18.168015
2.830000 17.180866 17.607945 18.446406
2.855000 17.346990 17.770155 18.654686
2.880000 17.476599 17.941504 18.837505
2.905000 17.573682 18.115130 19.039693
2.930000 17.686588 18.258450 19.206669
2.955000 17.848925 18.461773 19.337644
3.005000 18.267775 18.787395 19.490891
3.055000 18.603892 19.113846 19.806835
3.080000 18.785112 19.317887 19.934433
3.105000 18.964920 19.538396 20.230411
3.130000 19.118354 19.728306 20.381923
3.155000 19.387304 19.941607 20.609228
3.180000 19.569134 20.187166 20.716763
3.205000 19.780823 20.377664 21.059057
3.230000 19.954532 20.585113 21.207917
3.255000 20.158864 20.798429 21.398611
3.280000 20.391282 21.004517 21.568528
3.305000 20.597583 21.231117 21.779694
3.330000 20.806252 21.466433 21.960733
3.355000 21.060338 21.672403 22.160646
3.380000 21.246402 21.893226 22.393959
3.405000 21.409837 22.100381 22.531842
3.430000 21.616272 22.312986 22.708441
3.455000 21.792348 22.485423 22.856360
3.480000 21.932790 22.700878 23.080917
3.505000 22.034711 22.842602 23.288757
3.530000 22.139514 23.013119 23.438032
3.580000 22.323645 23.311910 23.755607
3.605000 22.456880 23.445291 23.974646
3.630000 22.608723 23.585437 24.231641
3.730000 23.411050 24.135108 24.975431
3.755000 23.635914 24.261211 25.089069
3.780000 23.797243 24.363449 25.300633
3.805000 23.894624 24.482391 25.439824
3.830000 24.117245 24.618239 25.543159
3.855000 24.261185 24.755304 25.725406
3.880000 24.471938 24.888867 25.847384
3.905000 24.610315 25.038575 25.967905
3.930000 24.767025 25.153765 26.103092
3.955000 24.826625 25.241425 26.255076
3.980000 24.915837 25.372867 26.440020
4.005000 25.035481 25.474556 26.540461
4.130000 25.443896 26.001240 27.099207
4.180000 25.635967 26.178174 27.261906
4.230000 25.832494 26.391478 27.495577
4.280000 26.036822 26.636806 27.723687
4.330000 26.222580 26.906742 27.934836
4.355000 26.327988 27.021378 28.130525
4.380000 26.433634 27.191028 28.240623
4.405000 26.499675 27.370013 28.332489
4.430000 26.604605 27.496230 28.524569
4.455000 26.721156 27.616177 28.670272
4.480000 26.790417 27.725677 28.803411
4.505000 26.932029 27.957121 29.024481
4.530000 27.052154 28.186974 29.235762
4.555000 27.161604 28.356293 29.458891
4.580000 27.275895 28.551398 29.583035
4.605000 27.388719 28.662193 29.733706
4.630000 27.472502 28.728337 29.873489
4.655000 27.604669 28.789701 30.042483
4.680000 27.767633 28.895710 30.184859
4.705000 27.847075 29.076317 30.324177
4.730000 27.940795 29.221194 30.436704
4.755000 28.081080 29.428299 30.524847
4.780000 28.236334 29.561519 30.673165
4.805000 28.379065 29.785699 30.770024
4.830000 28.653458 29.920370 30.875004
4.855000 28.873690 30.031544 31.037480
4.880000 28.981941 30.179645 31.256989
4.905000 29.103706 30.320001 31.429601
4.930000 29.189463 30.486776 31.570775
4.955000 29.296603 30.644638 31.704327
5.005000 29.631708 30.966251 31.980267
5.030000 29.830447 31.110078 32.099269
5.080000 30.061802 31.285086 32.316933
5.105000 30.164255 31.414971 32.427837
5.155000 30.507603 31.671890 32.644448
5.180000 30.636562 31.809962 32.741623
5.205000 30.775899 31.906801 32.819349
5.230000 31.009682 32.032031 32.932212
5.255000 31.201811 32.172900 33.053485
5.305000 31.619839 32.459704 33.173340
5.330000 31.712845 32.578159 33.292687
5.355000 31.877387 32.680347 33.380957
5.405000 32.340134 32.911544 33.592243
5.430000 32.548755 33.074489 33.664202
5.455000 32.637183 33.242133 33.768165
5.480000 32.846541 33.412353 33.872591
5.505000 33.025225 33.565663 33.992481
5.530000 33.190093 33.711748 34.136801
5.555000 33.364699 33.892066 34.299129
5.580000 33.509057 34.046982 34.418741
5.605000 33.640615 34.173940 34.590069
5.630000 33.830552 34.295679 34.698232
5.655000 34.035859 34.461266 34.824316
5.680000 34.145293 34.591544 35.036467
5.705000 34.341227 34.722276 35.208839
5.730000 34.560649 34.846020 35.353372
5.755000 34.749533 34.977639 35.493956
5.780000 34.846920 35.140535 35.637871
5.805000 34.962698 35.311899 35.820974
5.830000 35.071511 35.513015 35.996985
5.855000 35.154920 35.730379 36.113577
5.880000 35.437563 35.941597 36.356168
5.905000 35.761292 36.160237 36.513561
5.930000 35.915637 36.385737 36.774341
5.955000 36.087049 36.584865 37.021603
5.980000 36.328088 36.803387 37.247560
6.005000 36.536296 36.996173 37.438480
6.030000 36.698183 37.198314 37.582066
6.055000 36.935931 37.401933 37.761693
6.080000 37.171316 37.575665 37.935924
6.105000 37.429604 37.767567 38.220506
6.130000 37.578333 37.982794 38.397510
6.155000 37.771252 38.189329 38.518917
6.205000 38.256015 38.532178 38.929385
6.230000 38.435237 38.726916 39.181126
6.255000 38.624622 38.928826 39.416669
6.280000 38.771547 39.120112 39.585630
6.305000 38.909223 39.284797 39.798769
6.330000 39.026293 39.461317 39.980539
6.355000 39.107645 39.598848 40.069594
6.405000 39.369307 39.908582 40.323327
6.455000 39.592299 40.202216 40.693056
6.480000 39.694191 40.336163 40.895835
6.505000 39.874020 40.476159 41.033373
6.530000 39.938949 40.634789 41.188172
6.555000 40.071748 40.779498 41.307150
6.580000 40.223082 40.950873 41.451619
6.605000 40.380315 41.105187 41.571575
6.630000 40.598981 41.256523 41.777538
6.655000 40.761443 41.393451 41.879872
6.680000 40.907415 41.531023 42.013666
6.705000 41.058886 41.666143 42.167035
6.730000 41.275195 41.842849 42.252181
6.755000 41.386456 41.989490 42.394928
6.780000 41.583606 42.089491 42.583191
6.805000 41.645232 42.225117 42.759380
6.830000 41.776108 42.389670 42.874070
6.855000 41.918772 42.538128 42.994189
6.880000 42.010410 42.678323 43.092745
6.905000 42.224271 42.829977 43.288958
6.930000 42.344169 42.992367 43.451022
6.955000 42.498876 43.171439 43.636235
6.980000 42.736852 43.334915 43.860023
7.005000 42.866688 43.497297 44.008901
7.030000 42.992156 43.703758 44.210065
7.055000 43.095667 43.865334 44.456537
7.080000 43.201694 44.031697 44.564623
7.105000 43.415194 44.143487 44.710863
7.130000 43.536205 44.319374 44.848419
7.155000 43.802526 44.456893 44.968645
7.180000 43.973876 44.574119 45.067165
7.205000 44.238503 44.700547 45.188351
7.230000 44.341471 44.836190 45.332744
7.255000 44.497825 44.956964 45.463775
7.280000 44.625583 45.067740 45.650862
7.305000 44.709367 45.220070 45.766323
7.330000 44.898835 45.337883 45.947467
7.355000 45.055441 45.461779 46.063320
7.380000 45.240391 45.597590 46.182384
7.405000 45.372380 45.744839 46.332620
7.430000 45.452675 45.945767 46.503509
7.455000 45.587362 46.112778 46.721043
7.480000 45.741799 46.294496 46.928707
7.505000 45.893680 46.470222 47.054604
7.530000 46.021192 46.666643 47.166738
7.555000 46.173078 46.856190 47.299315
7.580000 46.322181 46.964917 47.510496
7.605000 46.461445 47.119295 47.630468
7.630000 46.630944 47.267590 47.745311
7.655000 46.788634 47.380819 47.841122
7.680000 46.944038 47.507587 47.991325
7.755000 47.422679 47.892693 48.465262
7.780000 47.608707 48.021855 48.557369
7.830000 47.933532 48.292888 48.901491
7.855000 48.053222 48.491434 49.054423
7.880000 48.185845 48.639778 49.151322
7.905000 48.348341 48.817324 49.340835
7.930000 48.495624 48.971394 49.514034
7.955000 48.611421 49.138908 49.713881
7.980000 48.730362 49.329609 49.815102
8.005000 48.824784 49.525646 50.004360
8.055000 49.009383 49.852206 50.385132
8.080000 49.137357 50.007208 50.602955
8.105000 49.243439 50.180669 50.707208
8.130000 49.448223 50.366427 50.792937
8.155000 49.613959 50.535561 50.983120
8.180000 49.833904 50.696840 51.097899
8.205000 49.994043 50.867142 51.208321
8.230000 50.257101 51.024844 51.340444
8.255000 50.424510 51.162107 51.455330
8.280000 50.599083 51.298116 51.619116
8.305000 50.743955 51.429163 51.706076
8.330000 50.920008 51.528731 51.778868
8.355000 50.983415 51.638766 51.855849
8.380000 51.193610 51.741424 51.936857
8.405000 51.383312 51.838344 52.050983
8.430000 51.577784 51.946166 52.135474
8.455000 51.717308 52.027981 52.237186
8.480000 51.846498 52.127170 52.352297
8.505000 51.906953 52.234023 52.501614
8.530000 51.997140 52.329958 52.579006
8.555000 52.115619 52.440625 52.715119
8.580000 52.239633 52.529586 52.929504
8.605000 52.406163 52.621095 53.022121
8.630000 52.563350 52.730060 53.109674
8.655000 52.658861 52.857763 53.390407
8.680000 52.715506 52.963881 53.474728
8.705000 52.793204 53.096592 53.584295
8.730000 52.937791 53.234101 53.879840
8.755000 53.073536 53.381499 54.102667
8.780000 53.223704 53.533777 54.270091
8.805000 53.345570 53.737722 54.468359
8.830000 53.510658 53.945891 54.581846
8.855000 53.614086 54.175175 54.749802
8.880000 53.684446 54.344410 54.993937
8.905000 53.805378 54.559583 55.103708
8.930000 53.967326 54.744054 55.383834
8.955000 54.208076 54.918233 55.531797
8.980000 54.445215 55.091898 55.680889
9.005000 54.608743 55.265987 55.893114
9.030000 54.811040 55.420132 56.016005
9.055000 54.995194 55.537809 56.214724
9.080000 55.273791 55.696883 56.403822
9.105000 55.421683 55.873405 56.530262
9.130000 55.503968 56.017820 56.658133
9.155000 55.669888 56.193136 56.844662
9.180000 55.756574 56.339159 56.974118
9.205000 55.810972 56.493798 57.119509
9.230000 55.977060 56.668780 57.290907
9.255000 56.210200 56.880482 57.494766
9.280000 56.371853 57.067739 57.707305
9.305000 56.510150 57.263990 57.869830
9.330000 56.649041 57.472916 58.068307
9.355000 56.734416 57.669155 58.229722
9.380000 56.881999 57.848144 58.395326
9.405000 57.000276 58.021136 58.571157
9.430000 57.328572 58.206382 58.713067
9.455000 57.463729 58.374170 58.921204
9.480000 57.571187 58.562872 59.210407
9.505000 57.690638 58.737933 59.363837
9.530000 57.836638 58.906132 59.583319
9.555000 57.934204 59.032797 59.732991
