depth(m) lower_95(kyr) median(kyr) upper_95(kyr)
6.640000 19.550159 19.724411 19.982010
6.680000 19.676376 19.875408 20.174056
6.720000 19.772927 20.037057 20.323358
6.760000 19.918513 20.190850 20.534548
6.810000 20.076148 20.388766 20.779629
6.840000 20.168828 20.504537 20.867536
6.880000 20.313205 20.677775 20.982051
6.920000 20.470918 20.809993 21.097395
6.960000 20.547471 20.943713 21.203073
7.000000 20.649395 21.103123 21.373411
7.040000 20.839685 21.220471 21.477611
7.080000 20.914581 21.324669 21.559065
7.120000 21.094138 21.422397 21.633187
7.160000 21.164303 21.497013 21.703298
7.200000 21.215024 21.578015 21.794289
7.240000 21.282308 21.691089 21.862320
7.280000 21.435837 21.768278 21.954782
7.320000 21.596668 21.864257 22.035884
7.360000 21.714011 21.965433 22.126967
7.400000 21.794705 22.048717 22.222611
7.440000 21.853736 22.135896 22.327813
7.480000 21.976366 22.215651 22.404738
7.520000 22.116722 22.307178 22.485254
7.560000 22.203604 22.397854 22.565003
7.600000 22.296371 22.490324 22.665114
7.640000 22.385045 22.563824 22.739282
7.680000 22.455916 22.647010 22.777999
7.720000 22.506716 22.729263 22.859977
7.760000 22.582709 22.806011 22.932509
7.840000 22.749638 22.964288 23.068504
7.880000 22.853622 23.045236 23.142199
7.900000 22.893797 23.075561 23.183855
7.920000 22.963958 23.123315 23.221526
7.960000 23.069506 23.192485 23.287793
8.000000 23.145450 23.261371 23.390179
8.040000 23.227303 23.334242 23.463520
8.080000 23.300543 23.405181 23.555457
8.100000 23.348241 23.440187 23.578691
8.120000 23.379096 23.476059 23.609020
8.160000 23.467504 23.553658 23.685772
8.200000 23.542734 23.630761 23.755709
8.240000 23.604506 23.701010 23.847159
8.280000 23.677062 23.782305 23.962420
8.320000 23.731476 23.863090 24.028711
8.360000 23.816287 23.939981 24.103476
8.415000 23.909505 24.043280 24.248219
8.440000 23.950766 24.090387 24.303487
8.480000 24.039511 24.167901 24.367118
8.520000 24.114338 24.252313 24.455572
8.560000 24.176654 24.329254 24.544524
8.600000 24.211817 24.413793 24.640422
8.640000 24.318650 24.488977 24.714311
8.680000 24.431692 24.571529 24.806668
8.720000 24.493226 24.655605 24.898746
8.760000 24.563322 24.731142 24.974683
8.840000 24.731731 24.888017 25.146348
8.880000 24.792833 24.976823 25.203458
8.920000 24.861792 25.075972 25.321414
8.960000 24.922811 25.146900 25.431641
9.000000 25.002231 25.215540 25.510520
9.040000 25.109821 25.304374 25.592402
9.080000 25.206821 25.399889 25.688394
9.120000 25.314312 25.486040 25.777777
9.160000 25.434678 25.592937 25.845059
9.185000 25.487475 25.683391 25.914466
9.215000 25.532282 25.771932 26.027182
9.240000 25.593152 25.833994 26.074727
9.280000 25.659721 25.952484 26.172008
9.320000 25.738922 26.064363 26.269118
9.360000 25.820084 26.160392 26.356554
9.400000 25.886831 26.238891 26.442822
9.440000 25.979747 26.320948 26.515851
9.480000 26.029095 26.406238 26.612575
9.520000 26.086891 26.492972 26.669581
9.560000 26.166408 26.575198 26.744536
9.600000 26.232205 26.667070 26.912540
9.640000 26.339896 26.761327 26.960042
9.680000 26.421431 26.850538 27.094010
9.720000 26.534028 26.959331 27.219708
9.760000 26.693514 27.059675 27.323199
9.800000 26.715366 27.162612 27.428835
9.840000 26.829458 27.283670 27.505587
9.960000 27.268970 27.607545 27.931077
10.000000 27.346194 27.743955 28.075146
10.040000 27.453610 27.835103 28.206011
10.080000 27.635887 27.932841 28.324459
10.120000 27.744717 28.035724 28.419442
10.160000 27.822906 28.159071 28.517171
10.195000 27.900809 28.287112 28.622193
10.200000 27.913880 28.302966 28.633521
10.240000 28.044457 28.477427 28.733112
10.280000 28.087414 28.584626 28.860933
10.360000 28.279621 28.811571 29.022917
10.400000 28.367583 28.900748 29.121925
10.440000 28.479507 29.006185 29.224009
10.480000 28.614063 29.111725 29.304135
10.520000 28.780764 29.203654 29.402833
10.560000 28.870970 29.298995 29.514187
10.600000 28.963112 29.397834 29.581301
10.640000 29.027420 29.486939 29.620985
10.680000 29.153762 29.564833 29.727019
10.720000 29.295652 29.650706 29.795631
10.760000 29.426034 29.748805 29.887627
10.785000 29.506090 29.817206 29.983256
10.795000 29.558391 29.842903 29.996759
10.800000 29.583656 29.854858 30.008438
10.840000 29.721322 29.977140 30.171095
10.880000 29.852459 30.105943 30.367524
10.920000 29.987334 30.277191 30.470898
10.960000 30.026566 30.406964 30.647103
11.000000 30.098472 30.514174 30.798323
11.040000 30.129124 30.645165 31.015586
11.080000 30.277305 30.732322 31.186764
11.120000 30.475639 30.816280 31.334853
11.160000 30.602054 30.918903 31.449538
11.200000 30.690227 31.016775 31.539992
11.240000 30.759084 31.110571 31.644626
11.280000 30.844832 31.187458 31.713907
11.320000 30.942254 31.275452 31.829380
11.360000 31.075347 31.349924 31.909919
11.400000 31.153266 31.433297 32.038570
11.440000 31.207894 31.535800 32.101616
11.480000 31.279749 31.629831 32.167520
11.520000 31.372424 31.745344 32.251971
11.560000 31.478348 31.855047 32.337618
11.600000 31.572924 31.968666 32.428394
11.640000 31.727197 32.102285 32.545555
11.680000 31.830178 32.238509 32.647314
11.720000 31.903273 32.379773 32.743752
11.750000 31.976456 32.487759 32.852534
11.760000 32.005615 32.531027 32.885323
11.800000 32.247314 32.683634 32.996250
11.840000 32.299676 32.830978 33.088012
11.880000 32.368716 32.947755 33.151539
11.920000 32.436639 33.057980 33.286307
11.960000 32.507571 33.171062 33.402960
11.995000 32.612090 33.279929 33.529735
12.000000 32.625623 33.293772 33.560825
12.040000 32.773013 33.414507 33.755717
12.080000 33.001584 33.513639 33.883455
12.120000 33.180253 33.617293 34.033237
12.160000 33.323871 33.732426 34.156851
12.200000 33.577102 33.858331 34.248685
12.240000 33.683147 33.995876 34.340424
12.280000 33.763020 34.109661 34.465219
12.320000 33.918860 34.218500 34.579314
12.360000 34.052916 34.333942 34.702296
12.400000 34.160732 34.470632 34.860396
12.440000 34.274845 34.593569 34.997238
12.480000 34.355038 34.724554 35.203070
12.500000 34.377034 34.787221 35.274119
12.520000 34.417208 34.883764 35.315827
12.560000 34.595836 35.084425 35.407139
12.600000 34.765978 35.267651 35.567046
12.640000 34.849803 35.441419 35.708405
12.670000 34.931814 35.576457 35.760655
12.680000 34.954644 35.607734 35.796382
12.700000 34.988086 35.670135 35.846670
12.720000 35.073994 35.721580 35.926753
12.760000 35.187497 35.819999 36.030304
12.795000 35.325009 35.904855 36.116393
12.800000 35.331939 35.918235 36.127376
12.840000 35.430945 35.995919 36.229674
12.880000 35.571503 36.074291 36.331737
12.920000 35.691093 36.150710 36.419461
12.960000 35.795109 36.264564 36.544281
13.000000 35.872790 36.390528 36.601564
13.040000 35.975675 36.471858 36.713590
13.080000 36.078175 36.588769 36.831628
13.120000 36.173377 36.674751 36.940645
13.160000 36.333287 36.772572 37.044781
13.200000 36.449063 36.877604 37.095882
13.240000 36.623055 36.965416 37.154063
13.280000 36.747198 37.073160 37.229040
13.320000 36.875274 37.163727 37.393409
13.360000 37.002782 37.262111 37.505847
13.400000 37.097318 37.346052 37.573134
13.440000 37.237834 37.435345 37.684666
13.480000 37.322292 37.541111 37.725543
13.520000 37.380077 37.626259 37.816773
13.560000 37.490848 37.724705 37.972277
13.600000 37.648234 37.848497 38.161326
13.615000 37.697859 37.895171 38.216462
13.640000 37.773019 38.009019 38.356000
13.680000 37.891924 38.180529 38.511089
13.720000 38.049784 38.382237 38.632902
13.760000 38.248985 38.563999 38.947006
13.785000 38.291848 38.677948 39.026211
13.800000 38.339495 38.747106 39.063671
13.840000 38.473226 38.942888 39.211485
13.880000 38.744259 39.148831 39.434516
13.920000 38.954940 39.345005 39.689069
13.960000 39.179736 39.536850 39.846485
14.000000 39.358087 39.754602 40.064679
14.040000 39.510842 39.967572 40.260784
14.080000 39.756997 40.168280 40.495987
14.120000 39.946372 40.360405 40.649389
14.160000 40.112926 40.570464 40.872508
14.200000 40.340591 40.761494 41.069139
14.240000 40.598737 40.978141 41.276483
14.280000 40.766025 41.199232 41.513010
14.320000 41.023905 41.401278 41.629595
14.360000 41.187991 41.589630 41.830368
14.390000 41.285969 41.744194 41.956725
14.400000 41.368929 41.795082 42.002873
14.440000 41.618697 41.960438 42.236240
14.480000 41.774980 42.165672 42.376566
14.520000 41.979570 42.349641 42.561823
14.560000 42.145834 42.534542 42.754381
14.600000 42.299462 42.722177 43.005811
14.640000 42.457653 42.940666 43.208736
14.680000 42.674899 43.127148 43.423330
14.720000 42.848874 43.337624 43.638625
14.760000 43.114412 43.538718 43.849467
14.800000 43.316830 43.734991 43.992173
14.830000 43.470348 43.882774 44.141080
14.840000 43.536500 43.926107 44.213679
14.880000 43.638589 44.068200 44.394335
14.920000 43.761615 44.220380 44.523674
14.960000 43.844896 44.336590 44.688187
15.000000 44.074698 44.419961 44.847066
15.040000 44.179709 44.538418 44.962777
15.080000 44.308098 44.657462 45.062105
15.120000 44.478425 44.766165 45.165663
15.160000 44.588367 44.901875 45.280586
15.200000 44.711639 45.065906 45.418604
15.240000 44.850769 45.247068 45.536073
15.280000 45.062369 45.414515 45.685488
15.320000 45.231524 45.596096 45.905583
15.360000 45.433124 45.777864 46.083798
15.400000 45.656507 45.985752 46.331923
15.440000 45.852998 46.187328 46.499633
15.480000 46.120093 46.393999 46.721052
15.520000 46.357599 46.592759 46.920137
15.560000 46.534840 46.783162 47.160348
15.600000 46.682589 47.009792 47.359437
15.640000 46.872683 47.208582 47.539107
15.680000 47.018627 47.442204 47.710096
15.720000 47.266639 47.654974 47.970601
15.760000 47.510629 47.889502 48.193941
15.800000 47.737510 48.105590 48.375770
15.815000 47.772407 48.185515 48.475963
15.840000 47.855409 48.297837 48.594976
15.880000 48.147408 48.525561 48.893723
15.920000 48.209704 48.787840 49.108518
15.960000 48.528990 49.006459 49.319379
16.000000 48.796421 49.267057 49.596060
16.040000 49.005815 49.489350 49.867553
16.080000 49.222726 49.713620 50.080115
16.120000 49.530443 49.924454 50.328577
16.160000 49.773716 50.164250 50.593478
16.200000 49.934953 50.418810 50.820544
16.240000 50.268621 50.654616 51.145635
16.280000 50.497042 50.903608 51.316019
16.320000 50.709589 51.143458 51.627961
16.360000 50.912096 51.378357 51.856095
16.400000 51.221563 51.632752 52.126595
16.440000 51.469084 51.899967 52.338564
16.480000 51.725225 52.153456 52.676440
16.520000 51.975134 52.424237 52.955350
16.560000 52.210675 52.680142 53.168428
16.600000 52.409518 52.932949 53.429604
16.640000 52.596518 53.172367 53.753685
16.720000 53.003989 53.643582 54.161300
16.760000 53.327766 53.899500 54.360668
16.800000 53.571692 54.112589 54.535192
16.840000 53.850676 54.361533 54.843399
16.880000 54.103817 54.574430 54.984999
16.920000 54.329638 54.781625 55.217956
16.960000 54.501780 54.970295 55.481120
17.000000 54.628765 55.147964 55.745392
17.040000 54.746558 55.325164 55.967632
17.080000 54.943165 55.570130 56.221168
17.120000 55.130173 55.714794 56.335572
17.160000 55.272129 55.901485 56.523950
17.200000 55.439024 56.116593 56.692418
17.240000 55.657355 56.356512 56.774410
17.270000 55.795337 56.510438 56.914383
17.300000 56.026908 56.674014 57.023548
17.330000 56.270737 56.814179 57.180687
17.360000 56.436581 56.990396 57.369564
17.400000 56.651633 57.197909 57.660971
17.440000 56.889094 57.436160 57.881029
17.470000 57.130409 57.589896 58.069465
17.500000 57.335441 57.776402 58.219398
17.530000 57.516749 57.961948 58.431844
17.570000 57.774403 58.225753 58.639574
17.600000 57.987867 58.411720 58.854143
17.640000 58.095874 58.670904 59.079084
17.680000 58.299189 58.926958 59.322865
17.720000 58.649784 59.157125 59.624197
17.760000 58.952944 59.389558 59.830640
17.800000 59.254928 59.655433 60.030172
17.830000 59.444437 59.853121 60.291711
17.860000 59.545921 60.034267 60.429847
17.900000 59.788428 60.235017 60.681199
17.930000 59.907545 60.403300 60.792079
17.970000 60.089304 60.631710 60.959223
18.000000 60.275344 60.773654 61.080238
18.030000 60.413194 60.881512 61.247189
18.060000 60.516873 61.005828 61.354178
18.100000 60.794243 61.154534 61.530232
18.130000 60.876438 61.239723 61.631382
18.170000 61.013214 61.383256 61.803887
18.200000 61.135754 61.504462 61.856961
18.230000 61.272820 61.627772 62.079835
18.270000 61.446194 61.822302 62.229437
18.300000 61.578093 61.952370 62.404846
18.330000 61.725447 62.134155 62.628152
18.370000 61.893380 62.338039 62.842031
18.400000 61.974337 62.515393 63.101271
18.440000 62.258682 62.790442 63.327993
18.480000 62.546981 63.066971 63.720286
18.520000 62.790413 63.325682 63.994287
18.560000 63.058426 63.569044 64.198866
18.600000 63.281500 63.852737 64.404111
18.640000 63.442748 64.117969 64.805769
18.680000 63.685975 64.337242 65.076559
18.720000 63.908632 64.559181 65.429821
18.760000 64.134488 64.817038 65.708940
18.800000 64.391989 65.023617 65.939683
18.840000 64.598156 65.273504 66.224326
18.880000 64.781465 65.521527 66.491316
18.920000 65.011446 65.785457 66.689941
18.960000 65.123173 66.109912 66.946880
19.000000 65.321308 66.383086 67.275495
19.030000 65.465231 66.544956 67.505581
19.080000 65.665333 66.751707 67.836248
19.120000 65.926708 66.999976 68.061179
19.160000 66.261242 67.253851 68.255000
19.200000 66.524835 67.476649 68.451044
19.240000 66.689964 67.665667 68.568244
19.280000 66.868293 67.886536 68.728284
19.320000 67.089326 68.176182 68.825777
19.360000 67.476498 68.425419 69.022147
19.400000 67.666795 68.646455 69.193141
19.430000 67.820002 68.805660 69.293662
19.480000 68.097449 69.079240 69.456841
19.500000 68.229397 69.176665 69.531846
19.530000 68.424201 69.318372 69.629934
19.570000 68.688791 69.466782 69.810467
19.600000 68.972454 69.594309 69.912174
19.640000 69.207740 69.734214 70.061406
19.670000 69.413673 69.866515 70.154560
19.700000 69.534720 69.999208 70.234220
19.730000 69.740818 70.125949 70.394085
19.770000 69.997202 70.307405 70.704540
19.800000 70.177557 70.492661 70.954043
19.830000 70.337941 70.755039 71.130208
19.870000 70.757846 71.135844 71.423862
19.930000 71.376395 71.693868 71.968425
19.970000 71.850042 72.096901 72.364358
20.000000 72.139021 72.402837 72.766659
20.030000 72.408852 72.695695 73.093958
20.070000 72.717151 73.111470 73.457879
20.110000 73.173677 73.507642 73.777397
20.140000 73.450414 73.815139 74.078642
20.170000 73.772772 74.104061 74.363764
20.200000 74.037100 74.404840 74.615153
20.230000 74.455636 74.747818 75.064407
20.270000 74.888297 75.215656 75.597610
20.300000 75.126387 75.512245 75.894252
20.330000 75.377606 75.801979 76.167993
20.370000 75.797699 76.188973 76.604551
20.400000 76.082278 76.489608 76.868441
20.430000 76.329395 76.807811 77.210229
20.470000 76.823212 77.157517 77.581395
20.500000 77.111632 77.479416 77.846396
20.530000 77.389437 77.729929 78.083281
20.560000 77.620854 77.918222 78.368822
20.600000 77.877544 78.206591 78.686837
20.630000 78.036753 78.380147 78.828659
20.670000 78.258985 78.607087 79.119004
20.700000 78.408323 78.781577 79.260711
20.730000 78.549577 78.971577 79.512926
20.770000 78.703078 79.213886 79.875321
20.800000 78.837168 79.365852 80.095551
20.870000 79.249979 79.679452 80.524578
20.900000 79.457645 79.835238 80.682001
20.930000 79.569675 80.012419 80.858381
20.970000 79.794375 80.314529 81.054355
21.000000 80.113789 80.540685 81.184004
21.030000 80.355796 80.815699 81.383651
21.070000 80.654556 81.163203 81.805007
21.130000 81.248650 81.777957 82.280665
21.170000 81.697566 82.154177 82.763835
21.200000 82.018834 82.472979 83.108668
21.230000 82.302969 82.838695 83.369422
21.270000 82.686026 83.293783 83.780831
21.300000 82.988376 83.626556 84.125305
21.330000 83.408073 83.938363 84.424290
21.370000 83.891442 84.386556 84.863575
21.400000 84.255561 84.702363 85.156425
21.430000 84.554720 85.064716 85.577340
21.470000 84.993494 85.499200 85.859910
21.500000 85.338022 85.811475 86.215362
21.530000 85.666239 86.084164 86.493174
21.570000 86.022184 86.432027 86.877404
21.600000 86.338327 86.743318 87.174536
21.630000 86.464352 87.008162 87.470554
21.670000 86.800810 87.374676 87.909783
21.730000 87.244718 87.966435 88.573584
21.800000 87.922648 88.755034 89.551458
21.830000 88.283121 89.091675 89.867502
21.870000 88.715544 89.564066 90.301270
21.900000 89.093413 89.925658 90.721181
21.930000 89.505927 90.233181 91.070847
21.970000 90.074485 90.607348 91.420867
22.000000 90.348182 90.960724 91.836066
22.030000 90.626312 91.265494 92.139801
22.070000 90.948804 91.774639 92.535726
22.100000 91.136190 92.104194 92.889793
22.130000 91.462560 92.446341 93.173806
22.170000 91.802891 92.828199 93.583269
22.200000 92.162239 93.140777 93.904383
22.230000 92.407614 93.419999 94.219114
22.270000 92.922557 93.778427 94.629806
22.300000 93.239233 94.063373 95.083702
22.330000 93.455282 94.339576 95.379873
22.370000 93.750265 94.740623 95.607860
22.400000 94.081812 95.046385 95.790604
22.430000 94.330524 95.366511 96.031320
22.470000 94.915189 95.732179 96.251373
22.500000 95.298396 96.056538 96.512512
22.530000 95.558073 96.343119 96.847251
22.570000 96.148657 96.705759 97.238216
22.600000 96.363539 96.961906 97.558569
22.630000 96.549915 97.284147 97.922087
22.670000 96.864884 97.591760 98.480695
22.700000 97.088119 97.885087 98.703745
22.730000 97.363646 98.172002 99.023053
22.770000 97.613388 98.488272 99.333999
22.800000 97.764979 98.694652 99.559950
22.830000 97.937667 98.893485 99.783554
22.870000 98.161802 99.114408 100.003644
22.900000 98.319411 99.259044 100.232357
22.930000 98.499622 99.437267 100.428795
22.970000 98.673167 99.723611 100.669676
23.000000 98.804837 99.954600 100.838841
23.030000 99.004909 100.149637 100.969204
23.070000 99.269530 100.445182 101.238544
23.100000 99.399033 100.641785 101.453822
23.130000 99.564777 100.834050 101.575373
23.170000 99.825676 101.117041 101.741798
23.200000 100.144132 101.255388 101.899327
23.230000 100.317561 101.446831 102.013020
23.270000 100.727203 101.674435 102.263920
23.300000 100.950613 101.851451 102.402633
23.330000 101.203379 102.039950 102.557353
23.370000 101.555428 102.301708 102.771190
23.400000 101.935846 102.510809 102.963588
23.440000 102.390908 102.882783 103.223764
23.480000 102.767504 103.239489 103.545852
23.500000 102.990529 103.483443 103.760613
23.520000 103.259545 103.710309 103.960192
23.560000 103.980239 104.302017 104.755659
23.600000 104.417861 104.796374 105.250163
23.640000 104.878952 105.269400 105.716385
23.680000 105.249181 105.745737 106.146010
23.700000 105.375168 105.962450 106.422790
23.720000 105.724473 106.177592 106.702333
23.760000 106.223915 106.595075 107.098719
23.800000 106.653788 107.002959 107.619521
23.840000 107.024214 107.505004 108.076215
23.880000 107.485928 107.956018 108.624912
23.920000 107.977923 108.409228 108.829753
23.960000 108.451468 108.867038 109.279267
24.040000 109.114433 109.468108 109.820569
24.080000 109.368724 109.718735 110.253511
24.120000 109.543733 110.001022 110.614486
24.160000 109.727352 110.218045 110.901415
24.200000 109.952201 110.471881 111.165645
24.240000 110.191178 110.729222 111.366974
24.280000 110.421903 111.011726 111.552614
24.320000 110.861885 111.369904 111.821960
24.360000 111.268694 111.822780 112.296151
24.400000 111.661589 112.309533 112.835756
24.440000 112.121462 112.791038 113.399524
24.480000 112.665659 113.343308 113.918166
24.520000 113.274876 113.865675 114.476943
24.560000 113.680804 114.401421 114.942443
24.600000 114.170217 114.926849 115.476547
24.640000 114.794429 115.394917 115.922039
24.680000 115.204401 115.929714 116.510292
24.720000 115.696126 116.451240 117.097579
24.760000 116.378459 116.935264 117.515107
24.790000 116.773797 117.307362 117.950312
24.840000 117.524685 118.037501 118.606739
24.880000 117.988303 118.593847 119.136824
24.920000 118.573761 119.106571 119.778612
24.960000 118.973092 119.634567 120.260328
25.000000 119.552183 120.160025 120.964757
25.040000 119.842447 120.668392 121.430011
25.080000 120.270488 121.156911 121.919125
25.120000 120.799369 121.635111 122.450760
25.160000 121.422344 122.137265 123.012508
25.200000 121.854049 122.644075 123.547155
25.240000 122.302573 123.145706 123.878416
25.280000 122.693233 123.620484 124.687907
25.320000 123.132478 124.119838 125.223424
25.360000 123.461690 124.617096 125.761107
25.400000 124.066490 125.164435 126.151568
25.440000 124.547972 125.604177 126.841260
25.480000 125.219277 126.063896 127.195182
25.520000 125.787601 126.558735 127.633723
25.560000 126.315889 127.022448 128.044499
25.600000 126.749533 127.476345 128.403387
25.640000 127.343313 127.974828 128.780183
25.680000 127.813311 128.452698 129.160827
25.720000 128.458916 128.982985 129.521464
25.760000 128.914066 129.449541 129.948789
25.800000 129.482499 129.939772 130.461318
25.840000 130.002618 130.458093 130.943537
25.880000 130.367462 130.915454 131.337167
25.920000 130.710243 131.255274 131.611383
25.960000 131.018194 131.637618 131.902227
26.000000 131.281824 131.894442 132.120318
26.040000 131.618142 132.129743 132.388990
26.080000 131.943398 132.352674 132.589670
26.120000 132.331557 132.617221 132.900886
26.160000 132.562767 132.852175 133.102673
26.200000 132.804564 133.067946 133.306839
26.240000 132.953457 133.295426 133.589073
26.280000 133.300192 133.534500 133.773024
26.320000 133.499819 133.758925 133.946746
26.360000 133.838258 134.005556 134.199059
26.400000 134.060048 134.262179 134.479921
26.440000 134.235324 134.494468 134.903419
26.480000 134.425760 134.719027 135.100944
26.520000 134.624113 134.939595 135.475870
26.560000 134.883885 135.195818 135.808444
26.600000 135.132040 135.529455 136.006134
26.630000 135.480990 135.867697 136.355698
26.670000 135.916675 136.298726 136.724400
26.700000 136.167596 136.557085 137.083602
26.730000 136.539857 136.879580 137.393240
26.770000 136.773177 137.219699 137.755764
26.800000 136.920032 137.474782 138.060567
26.830000 137.060740 137.666737 138.334316
26.870000 137.289249 137.956317 138.795995
26.900000 137.477339 138.192090 139.071428
26.930000 137.586725 138.363206 139.576440
26.970000 137.840487 138.623793 139.813079
27.000000 137.916925 138.831604 139.983438
27.030000 138.098936 139.013972 140.158783
27.070000 138.303350 139.211753 140.375525
27.100000 138.458192 139.428912 140.496483
27.130000 138.612337 139.649473 140.651495
27.170000 138.791054 139.876634 141.126442
27.200000 138.949423 140.084613 141.525640
27.240000 139.197877 140.433272 142.203846
27.260000 139.406158 140.567887 142.326537
27.280000 139.597924 140.758094 142.436825
27.320000 139.901345 141.043316 142.605558
27.400000 140.458569 141.557328 142.940192
27.440000 140.876134 141.851636 143.266762
27.480000 141.120772 142.114255 143.533975
27.520000 141.405390 142.368056 143.939270
27.560000 141.701794 142.689482 144.133860
27.600000 141.858256 142.982918 144.502719
27.640000 142.126447 143.185371 144.772694
27.680000 142.407343 143.387731 145.030756
27.800000 142.960857 144.099956 145.574901
28.000000 143.961412 145.040670 146.519432
28.200000 144.743553 146.070833 147.126602
28.400000 145.761804 147.066398 148.341952
28.600000 146.925611 148.200090 149.708718
