age(kyr) mean(permil) sigma(permil)
27.800000 4.069897 0.172495
27.900000 4.059305 0.173621
28.000000 4.049192 0.174894
28.100000 4.039963 0.176416
28.200000 4.031681 0.177906
28.300000 4.024341 0.179447
28.400000 4.017931 0.180997
28.500000 4.012414 0.182248
28.600000 4.007656 0.182765
28.700000 4.003192 0.182520
28.800000 3.999020 0.182135
28.900000 3.995141 0.181923
29.000000 3.991668 0.182249
29.100000 3.988252 0.183119
29.200000 3.984901 0.184385
29.300000 3.981745 0.185932
29.400000 3.978742 0.187604
29.500000 3.975867 0.189289
29.600000 3.973217 0.190961
29.700000 3.970789 0.192616
29.800000 3.968592 0.194238
29.900000 3.966753 0.195841
30.000000 3.965187 0.197395
30.100000 3.963947 0.198913
30.200000 3.962977 0.200411
30.300000 3.962356 0.201936
30.400000 3.961954 0.203471
30.500000 3.961768 0.205027
30.600000 3.961706 0.206603
30.700000 3.961688 0.208153
30.800000 3.961618 0.209701
30.900000 3.961495 0.211228
31.000000 3.961324 0.212715
31.100000 3.960969 0.214161
31.200000 3.960460 0.215582
31.300000 3.959807 0.216973
31.400000 3.958792 0.218360
31.500000 3.957455 0.219743
31.600000 3.955879 0.221110
31.700000 3.953975 0.222455
31.800000 3.951719 0.223787
31.900000 3.949055 0.225106
32.000000 3.946016 0.226392
32.100000 3.942587 0.227659
32.200000 3.938809 0.228899
32.300000 3.934608 0.230118
32.400000 3.930033 0.231303
32.500000 3.925133 0.232442
32.600000 3.919950 0.233529
32.700000 3.914593 0.234548
32.800000 3.908958 0.235505
32.900000 3.903278 0.236394
33.000000 3.897604 0.237187
33.100000 3.891994 0.237902
33.200000 3.886551 0.238560
33.300000 3.881258 0.239170
33.400000 3.876253 0.239728
33.500000 3.871488 0.240255
33.600000 3.866951 0.240751
33.700000 3.862597 0.241208
33.800000 3.858699 0.241608
33.900000 3.855006 0.241961
34.000000 3.851653 0.242281
34.100000 3.848730 0.242565
34.200000 3.846086 0.242811
34.300000 3.843568 0.243043
34.400000 3.841318 0.243260
34.500000 3.839145 0.243464
34.600000 3.836949 0.243637
34.700000 3.834671 0.243781
34.800000 3.832370 0.243918
34.900000 3.829979 0.244055
35.000000 3.827342 0.244146
35.100000 3.824458 0.244202
35.200000 3.821496 0.244202
35.300000 3.818457 0.244172
35.400000 3.815385 0.244095
35.500000 3.812449 0.243952
35.600000 3.809599 0.243746
35.700000 3.806853 0.243471
35.800000 3.804279 0.243145
35.900000 3.801915 0.242781
36.000000 3.799712 0.242362
36.100000 3.797713 0.241896
36.200000 3.795974 0.241396
36.300000 3.794515 0.240867
36.400000 3.793267 0.240295
36.500000 3.792244 0.239689
36.600000 3.791452 0.239053
36.700000 3.790763 0.238365
36.800000 3.790211 0.237629
36.900000 3.789784 0.236849
37.000000 3.789440 0.236023
37.100000 3.789166 0.235145
37.200000 3.788998 0.234229
37.300000 3.788939 0.233282
37.400000 3.789032 0.232319
37.500000 3.789295 0.231343
37.600000 3.789705 0.230359
37.700000 3.790187 0.229343
37.800000 3.790754 0.228296
37.900000 3.791455 0.227231
38.000000 3.792225 0.226131
38.100000 3.793096 0.225004
38.200000 3.794022 0.223843
38.300000 3.795107 0.222674
38.400000 3.796372 0.221497
38.500000 3.797876 0.220324
38.600000 3.799620 0.219157
38.700000 3.801610 0.218004
38.800000 3.803887 0.216879
38.900000 3.806591 0.215801
39.000000 3.809629 0.214749
39.100000 3.813033 0.213727
39.200000 3.816751 0.212723
39.300000 3.820778 0.211731
39.400000 3.825074 0.210740
39.500000 3.829631 0.209749
39.600000 3.834355 0.208743
39.700000 3.839289 0.207713
39.800000 3.844526 0.206660
39.900000 3.849776 0.205588
40.000000 3.854836 0.204505
40.100000 3.859844 0.203404
40.200000 3.864894 0.202270
40.300000 3.869761 0.201147
40.400000 3.874397 0.200060
40.500000 3.878872 0.199022
40.600000 3.883038 0.198052
40.700000 3.886842 0.197153
40.800000 3.890361 0.196334
40.900000 3.893600 0.195597
41.000000 3.896627 0.194904
41.100000 3.899453 0.194284
41.200000 3.902095 0.193728
41.300000 3.904547 0.193253
41.400000 3.906940 0.192833
41.500000 3.909244 0.192438
41.600000 3.911543 0.192062
41.700000 3.913854 0.191688
41.800000 3.916187 0.191359
41.900000 3.918518 0.191059
42.000000 3.921093 0.190757
42.100000 3.923877 0.190440
42.200000 3.926883 0.190111
42.300000 3.930249 0.189789
42.400000 3.933882 0.189468
42.500000 3.937725 0.189132
42.600000 3.941825 0.188788
42.700000 3.946077 0.188452
42.800000 3.950408 0.188117
42.900000 3.954889 0.187778
43.000000 3.959279 0.187464
43.100000 3.963501 0.187178
43.200000 3.967578 0.186893
43.300000 3.971487 0.186659
43.400000 3.975170 0.186491
43.500000 3.978625 0.186366
43.600000 3.981957 0.186265
43.700000 3.985061 0.186187
43.800000 3.987894 0.186147
43.900000 3.990485 0.186141
44.000000 3.992715 0.186136
44.100000 3.994499 0.186158
44.200000 3.996011 0.186193
44.300000 3.997229 0.186234
44.400000 3.998046 0.186333
44.500000 3.998596 0.186405
44.600000 3.998785 0.186497
44.700000 3.998660 0.186566
44.800000 3.998048 0.186598
44.900000 3.996954 0.186633
45.000000 3.995533 0.186664
45.100000 3.993917 0.186663
45.200000 3.992172 0.186608
45.300000 3.990163 0.186556
45.400000 3.987938 0.186513
45.500000 3.985692 0.186430
45.600000 3.983589 0.186319
45.700000 3.981666 0.186215
45.800000 3.980114 0.186151
45.900000 3.979300 0.186023
46.000000 3.979087 0.185873
46.100000 3.979362 0.185645
46.200000 3.979952 0.185414
46.300000 3.980850 0.185216
46.400000 3.982121 0.184986
46.500000 3.983855 0.184733
46.600000 3.985865 0.184489
46.700000 3.987991 0.184226
46.800000 3.990515 0.183943
46.900000 3.993109 0.183677
47.000000 3.995577 0.183438
47.100000 3.997968 0.183205
47.200000 4.000463 0.182914
47.300000 4.002832 0.182635
47.400000 4.005043 0.182397
47.500000 4.007056 0.182200
47.600000 4.009099 0.181956
47.700000 4.010940 0.181740
47.800000 4.012485 0.181597
47.900000 4.013819 0.181463
48.000000 4.014835 0.181391
48.100000 4.015543 0.181404
48.200000 4.016079 0.181462
48.300000 4.016396 0.181569
48.400000 4.016416 0.181738
48.500000 4.016225 0.181972
48.600000 4.015784 0.182261
48.700000 4.015225 0.182568
48.800000 4.014642 0.182904
48.900000 4.013981 0.183278
49.000000 4.013151 0.183691
49.100000 4.012147 0.184148
49.200000 4.011017 0.184649
49.300000 4.009706 0.185213
49.400000 4.008101 0.185862
49.500000 4.006459 0.186521
49.600000 4.004767 0.187200
49.700000 4.002933 0.187900
49.800000 4.000912 0.188597
49.900000 3.998832 0.189290
50.000000 3.996716 0.189982
50.100000 3.994525 0.190695
50.200000 3.992187 0.191388
50.300000 3.989757 0.192068
50.400000 3.987342 0.192735
50.500000 3.984961 0.193359
50.600000 3.982533 0.193954
50.700000 3.980175 0.194522
50.800000 3.978032 0.195076
50.900000 3.976095 0.195595
51.000000 3.974353 0.196070
51.100000 3.972752 0.196511
51.200000 3.971420 0.196937
51.300000 3.970155 0.197362
51.400000 3.969056 0.197764
51.500000 3.968531 0.198085
51.600000 3.968480 0.198391
51.700000 3.968493 0.198716
51.800000 3.968743 0.199092
51.900000 3.969265 0.199480
52.000000 3.969854 0.199895
52.100000 3.970651 0.200345
52.200000 3.971668 0.200784
52.300000 3.972925 0.201231
