Age(kyr) mean(permil) sigma(permil)
54.5	3.89	0.25
55	3.9	0.26
55.5	4.03	0.23
56	4.18	0.26
56.5	4.18	0.28
57	4.13	0.28
57.5	4.1	0.2
58	4.04	0.18
58.5	4.01	0.22
59	3.98	0.21
59.5	4.01	0.19
60	4.08	0.21
60.5	4.12	0.21
61	4.2	0.26
61.5	4.24	0.28
62	4.2	0.31
62.5	4.27	0.3
63	4.42	0.21
63.5	4.41	0.22
64	4.41	0.24
64.5	4.38	0.28
65	4.27	0.36
65.5	4.32	0.31
66	4.33	0.24
66.5	4.32	0.29
67	4.44	0.26
67.5	4.43	0.26
68	4.42	0.26
68.5	4.4	0.26
69	4.33	0.26
69.5	4.32	0.24
70	4.27	0.24
70.5	4.23	0.23
71	4.04	0.18
71.5	3.98	0.13
72	3.97	0.16
72.5	3.92	0.14
73	3.97	0.12
73.5	3.95	0.15
74	3.9	0.16
74.5	3.92	0.16
75	3.9	0.17
75.5	3.83	0.13
76	3.91	0.18
76.5	4.05	0.26
77	4.08	0.22
77.5	3.97	0.14
78	3.92	0.14
78.5	3.93	0.19
79	3.91	0.17
79.5	3.87	0.14
80	3.85	0.18
80.5	3.79	0.3
81	3.78	0.27
81.5	3.8	0.27
82	3.8	0.15
82.5	3.77	0.14
83	3.72	0.15
83.5	3.64	0.21
84	3.57	0.21
84.5	3.54	0.21
85	3.54	0.2
85.5	3.52	0.18
86	3.63	0.15
86.5	3.81	0.18
87	3.86	0.17
87.5	3.97	0.24
88	4.08	0.23
88.5	4.04	0.21
89	3.98	0.17
89.5	3.99	0.21
90	3.93	0.24
90.5	3.84	0.19
91	3.92	0.2
91.5	3.92	0.19
92	3.77	0.22
92.5	3.76	0.23
93	3.64	0.42
93.5	3.66	0.38
94	3.77	0.1
94.5	3.79	0.09
95	3.63	0.17
95.5	3.67	0.17
96	3.8	0.13
96.5	3.7	0.2
97	3.6	0.17
97.5	3.65	0.15
98	3.65	0.14
98.5	3.7	0.15
99	3.61	0.36
99.5	3.58	0.37
100	3.72	0.17
100.5	3.69	0.16
101	3.68	0.15
101.5	3.6	0.17
102	3.57	0.13
102.5	3.61	0.12
103	3.59	0.15
103.5	3.58	0.16
104	3.63	0.12
104.5	3.74	0.15
105	3.83	0.15
105.5	3.75	0.2
106	3.69	0.17
106.5	3.77	0.17
107	3.76	0.17
107.5	3.69	0.14
108	3.71	0.14
108.5	3.78	0.11
109	3.84	0.14
109.5	3.88	0.16
110	3.9	0.16
110.5	3.88	0.14
111	3.85	0.13
111.5	3.83	0.13
112	3.78	0.12
112.5	3.72	0.1
113	3.74	0.11
113.5	3.8	0.14
114	3.78	0.14
114.5	3.71	0.14
115	3.6	0.16
115.5	3.57	0.16
116	3.69	0.16
116.5	3.61	0.2
117	3.55	0.18
117.5	3.47	0.16
118	3.37	0.13
118.5	3.32	0.11
119	3.3	0.11
119.5	3.25	0.09
120	3.18	0.15
120.5	3.14	0.19
121	3.16	0.21
121.5	3.14	0.2
122	2.96	0.13
122.5	2.92	0.18
123	2.91	0.2
123.5	2.98	0.19
124	2.98	0.19
124.5	2.95	0.14
125	2.95	0.16
125.5	2.93	0.22
126	2.95	0.22
126.5	3	0.26
127	2.98	0.24
127.5	2.96	0.15
128	2.99	0.22
128.5	3.05	0.28
129	3.14	0.24
129.5	3.28	0.32
130	3.61	0.42
130.5	3.7	0.39
131	3.77	0.27
131.5	3.85	0.19
132	3.81	0.35
132.5	3.9	0.39
133	4.07	0.18
133.5	4.17	0.18
134	4.23	0.22
134.5	4.41	0.26
135	4.58	0.22
135.5	4.65	0.22
136	4.74	0.22
136.5	4.64	0.26
137	4.58	0.21
137.5	4.6	0.21
138	4.68	0.27
138.5	4.63	0.25
139	4.53	0.19
139.5	4.53	0.23
140	4.53	0.26
140.5	4.54	0.18
141	4.5	0.14
141.5	4.48	0.13
142	4.48	0.22
142.5	4.47	0.25
143	4.41	0.19
143.5	4.31	0.14
144	4.34	0.16
144.5	4.41	0.12
145	4.39	0.1
