age(kyr) mean(permil) sigma(permil)
39.500000 4.542474 0.119832
39.600000 4.552630 0.117221
39.700000 4.562135 0.114864
39.800000 4.570857 0.112853
39.900000 4.578644 0.111282
40.000000 4.585209 0.110399
40.100000 4.590671 0.110099
40.200000 4.594825 0.110278
40.300000 4.597826 0.110646
40.400000 4.599359 0.110913
40.500000 4.599711 0.110976
40.600000 4.599461 0.110643
40.700000 4.598844 0.109777
40.800000 4.597557 0.108432
40.900000 4.595533 0.106902
41.000000 4.592948 0.105510
41.100000 4.589785 0.104266
41.200000 4.586669 0.103349
41.300000 4.584256 0.102906
41.400000 4.583559 0.103016
41.500000 4.584632 0.103638
41.600000 4.586914 0.104605
41.700000 4.589936 0.105961
41.800000 4.593085 0.107610
41.900000 4.595159 0.109345
42.000000 4.595488 0.111006
42.100000 4.594569 0.112523
42.200000 4.591825 0.113877
42.300000 4.587276 0.115124
42.400000 4.581285 0.116333
42.500000 4.574218 0.117690
42.600000 4.566092 0.119210
42.700000 4.557553 0.121059
42.800000 4.548816 0.123179
42.900000 4.539748 0.125544
43.000000 4.530066 0.128095
43.100000 4.520109 0.130571
43.200000 4.509866 0.132936
43.300000 4.499474 0.135284
43.400000 4.489218 0.137570
43.500000 4.479380 0.139717
43.600000 4.470197 0.141611
43.700000 4.462089 0.143324
43.800000 4.455044 0.144763
43.900000 4.449957 0.146023
44.000000 4.447173 0.147300
44.100000 4.446510 0.148412
44.200000 4.447731 0.149271
44.300000 4.450710 0.149998
44.400000 4.454935 0.150716
44.500000 4.460923 0.151208
44.600000 4.467927 0.151545
44.700000 4.475659 0.151553
44.800000 4.483997 0.151245
44.900000 4.492178 0.150730
45.000000 4.499855 0.150040
45.100000 4.506897 0.149085
45.200000 4.513326 0.147948
45.300000 4.518725 0.146736
45.400000 4.522998 0.145375
45.500000 4.525888 0.144051
45.600000 4.527424 0.142514
45.700000 4.527480 0.140971
45.800000 4.526534 0.139492
45.900000 4.524992 0.138014
46.000000 4.522068 0.136782
46.100000 4.518295 0.135786
46.200000 4.513850 0.134942
